symbol,side,price,shares,timestamp,entry_branch,pnl,holding_bars,forced_close
BAC,SELL,52.35,19.058509624547362,2026-02-19 15:00:00+00:00,,-2.3070211549455735,2.0,
GOOGL,SELL,302.74,3.317134659081485,2026-02-19 15:00:00+00:00,,4.209346690328857,2.0,
JPM,SELL,307.34499999999997,3.251133832924232,2026-02-19 15:00:00+00:00,,-0.8002721199019334,2.0,
TSLA,SELL,408.075,2.4622051509331757,2026-02-19 15:00:00+00:00,,4.744366967055726,2.0,
LLY,SELL,1016.38,0.9884450770492939,2026-02-19 15:15:00+00:00,,4.615807411361288,3.0,
WFC,SELL,86.715,11.42726545537653,2026-02-19 15:15:00+00:00,,-9.104676037024205,3.0,
C,SELL,114.885,8.700191404210893,2026-02-19 15:30:00+00:00,,-0.49851052723158773,4.0,
QCOM,SELL,140.54,7.0506944934076,2026-02-19 15:30:00+00:00,,-9.115395896495897,4.0,
ABBV,SELL,224.815,4.410435089421571,2026-02-19 15:45:00+00:00,,-8.48803537168942,5.0,
MSFT,BUY,398.63,2.5085919273511776,2026-02-19 16:45:00+00:00,,,,
HON,BUY,239.60000000000002,4.173622704507512,2026-02-19 18:30:00+00:00,,,,
HON,SELL,240.57999999999998,4.173622704507512,2026-02-19 19:15:00+00:00,,4.0701502504171,4.0,
MSFT,SELL,397.86,2.5085919273511776,2026-02-20 14:45:00+00:00,,-1.9516157840604365,19.0,
COP,BUY,110.41499999999999,9.056740479101572,2026-02-20 14:45:00+00:00,,,,
XOM,BUY,149.79500000000002,6.675790246670449,2026-02-20 14:45:00+00:00,,,,
WFC,BUY,86.57,11.551345731777753,2026-02-20 14:45:00+00:00,,,,
BAC,BUY,52.029999999999994,19.219680953296177,2026-02-20 14:45:00+00:00,,,,
C,BUY,114.295,8.749289120258979,2026-02-20 14:45:00+00:00,,,,
HD,BUY,377.49,2.6490767967363373,2026-02-20 14:45:00+00:00,,,,
BAC,SELL,52.185,19.219680953296177,2026-02-20 15:00:00+00:00,,2.9590505477610805,2.0,
C,SELL,114.405,8.749289120258979,2026-02-20 15:00:00+00:00,,0.9424218032285125,2.0,
HD,SELL,380.06,2.6490767967363373,2026-02-20 15:00:00+00:00,,6.7881273676124465,2.0,
WFC,SELL,86.815,11.551345731777753,2026-02-20 15:00:00+00:00,,2.810079704285613,2.0,
XOM,SELL,148.45,6.675790246670449,2026-02-20 15:15:00+00:00,,-8.998937881772008,3.0,
LLY,BUY,1008.65,0.9914241808357706,2026-02-20 15:15:00+00:00,,,,
COP,SELL,110.3,9.056740479101572,2026-02-20 15:30:00+00:00,,-1.0615251550965468,4.0,
LLY,SELL,1013.6800000000001,0.9914241808357706,2026-02-20 16:30:00+00:00,,4.9668636296039494,6.0,
AMD,BUY,199.31,5.017309718528924,2026-02-20 17:30:00+00:00,,,,
AMD,SELL,201.26,5.017309718528924,2026-02-20 19:00:00+00:00,,9.76375395113132,7.0,
MSFT,BUY,387.93,2.5777846518701826,2026-02-23 14:45:00+00:00,,,,
TSLA,BUY,402.59000000000003,2.4839166397575694,2026-02-23 14:45:00+00:00,,,,
AMD,BUY,197.155,5.072151352996373,2026-02-23 14:45:00+00:00,,,,
JPM,BUY,307.49,3.252138280919705,2026-02-23 14:45:00+00:00,,,,
WFC,BUY,87.94,11.371389583807142,2026-02-23 14:45:00+00:00,,,,
AMD,SELL,197.76,5.072151352996373,2026-02-23 15:00:00+00:00,,3.0486515685627182,2.0,
JPM,SELL,303.43,3.252138280919705,2026-02-23 15:00:00+00:00,,-13.223681420533921,2.0,
WFC,SELL,86.97500000000001,11.371389583807142,2026-02-23 15:00:00+00:00,,-10.993390948373758,2.0,
C,BUY,113.545,8.807080893038002,2026-02-23 15:00:00+00:00,,,,
BAC,BUY,52.214999999999996,19.151584793641675,2026-02-23 15:00:00+00:00,,,,
BAC,SELL,51.515,19.151584793641675,2026-02-23 15:15:00+00:00,,-13.426109355549102,2.0,
C,SELL,111.735,8.807080893038002,2026-02-23 15:15:00+00:00,,-15.96081641639887,2.0,
TSLA,SELL,404.14,2.4839166397575694,2026-02-23 15:15:00+00:00,,3.8300707916240526,3.0,
WFC,BUY,86.11999999999999,11.611704598235022,2026-02-23 15:15:00+00:00,,,,
BAC,BUY,51.66,19.357336430507164,2026-02-23 15:30:00+00:00,,,,
WFC,SELL,85.06,11.611704598235022,2026-02-23 15:45:00+00:00,,-12.328406874128973,3.0,
QCOM,BUY,141.97,7.043741635556808,2026-02-23 16:00:00+00:00,,,,
BAC,SELL,51.1,19.357336430507164,2026-02-23 16:15:00+00:00,,-10.860108401083835,4.0,
TSLA,BUY,398.26,2.510922512931251,2026-02-23 16:15:00+00:00,,,,
COP,BUY,110.14999999999999,9.078529278256923,2026-02-23 16:15:00+00:00,,,,
QCOM,SELL,140.655,7.043741635556808,2026-02-23 16:30:00+00:00,,-9.282520250757216,3.0,
QCOM,BUY,140.36,7.124536905101167,2026-02-23 16:45:00+00:00,,,,
GOOGL,BUY,312.97,3.195194427580918,2026-02-23 19:00:00+00:00,,,,
ABBV,BUY,228.08,4.384426517011574,2026-02-23 19:15:00+00:00,,,,
TSLA,SELL,394.32,2.510922512931251,2026-02-23 19:30:00+00:00,,-9.913034700949083,13.0,
MSFT,SELL,384.41499999999996,2.5777846518701826,2026-02-23 19:45:00+00:00,,-9.080913051323819,20.0,
GOOGL,SELL,310.38,3.195194427580918,2026-02-23 20:00:00+00:00,,-8.295553567434695,5.0,
GOOGL,BUY,310.725,3.218279829431169,2026-02-23 20:15:00+00:00,,,,
ABBV,SELL,229.08999999999997,4.384426517011574,2026-02-24 14:30:00+00:00,,4.408270782181489,8.0,
QCOM,SELL,145.31,7.124536905101167,2026-02-24 14:45:00+00:00,,35.246457680250614,18.0,
XOM,BUY,148.36,6.740361283364788,2026-02-24 14:45:00+00:00,,,,
LLY,BUY,1038.81,0.9626399437818274,2026-02-24 14:45:00+00:00,,,,
COP,SELL,109.45,9.078529278256923,2026-02-24 15:00:00+00:00,,-6.374970494779745,21.0,
LLY,SELL,1045.3500000000001,0.9626399437818274,2026-02-24 15:00:00+00:00,,6.275665232333381,2.0,
XOM,SELL,149.02499999999998,6.740361283364788,2026-02-24 15:00:00+00:00,,4.462340253437333,2.0,
GOOGL,SELL,306.19,3.218279829431169,2026-02-24 15:15:00+00:00,,-14.614899026470312,7.0,
AMD,BUY,211.8,4.721435316336166,2026-02-25 14:45:00+00:00,,,,
COP,BUY,110.24,9.0711175616836,2026-02-25 14:45:00+00:00,,,,
JPM,BUY,297.32,3.3633795237454596,2026-02-25 14:45:00+00:00,,,,
COP,SELL,109.07000000000001,9.0711175616836,2026-02-25 15:00:00+00:00,,-10.633207547169604,2.0,
JPM,SELL,299.49,3.3633795237454596,2026-02-25 15:00:00+00:00,,7.278533566527699,2.0,
AMD,SELL,213.07,4.721435316336166,2026-02-25 15:15:00+00:00,,5.9762228517467975,3.0,
HON,BUY,242.405,4.125327447866175,2026-02-25 15:15:00+00:00,,,,
HON,SELL,241.16,4.125327447866175,2026-02-25 15:45:00+00:00,,-5.1560326725932555,3.0,
LLY,BUY,1035.915,0.9653301670503854,2026-02-25 15:45:00+00:00,,,,
ABBV,BUY,229.41000000000003,4.35900788980428,2026-02-25 17:00:00+00:00,,,,
ABBV,SELL,227.66,4.35900788980428,2026-02-25 18:00:00+00:00,,-7.648263807157605,5.0,
ABBV,BUY,227.69500000000002,4.391839961351808,2026-02-25 18:15:00+00:00,,,,
LLY,SELL,1027.63,0.9653301670503854,2026-02-25 19:15:00+00:00,,-8.017760434012303,15.0,
AMD,BUY,205.79000000000002,4.859322610428106,2026-02-26 14:45:00+00:00,,,,
LLY,BUY,1012.8549999999999,0.9873081536843873,2026-02-26 14:45:00+00:00,,,,
COP,BUY,108.38499999999999,9.226368962494812,2026-02-26 14:45:00+00:00,,,,
XOM,BUY,147.32500000000002,6.787714237230611,2026-02-26 14:45:00+00:00,,,,
GOOGL,BUY,308.385,3.2426998719133553,2026-02-26 14:45:00+00:00,,,,
TSLA,BUY,412.16,2.426242236024845,2026-02-26 14:45:00+00:00,,,,
ABBV,SELL,225.065,4.391839961351808,2026-02-26 15:00:00+00:00,,-11.570539098355312,14.0,
COP,SELL,109.19,9.226368962494812,2026-02-26 15:00:00+00:00,,7.407227014808541,2.0,
LLY,SELL,1018.01,0.9873081536843873,2026-02-26 15:00:00+00:00,,5.069573532243112,2.0,
TSLA,SELL,413.065,2.426242236024845,2026-02-26 15:00:00+00:00,,2.1757492236025655,2.0,
XOM,SELL,147.64,6.787714237230611,2026-02-26 15:00:00+00:00,,2.118129984727375,2.0,
GOOGL,SELL,305.14,3.2426998719133553,2026-02-26 15:15:00+00:00,,-10.542561084358795,3.0,
GOOGL,BUY,303.32,3.2968482131082686,2026-02-26 15:30:00+00:00,,,,
HON,BUY,240.77,4.153341363126636,2026-02-26 15:30:00+00:00,,,,
HON,SELL,241.32,4.153341363126636,2026-02-26 16:00:00+00:00,,2.2643377497197434,3.0,
GOOGL,SELL,307.235,3.2968482131082686,2026-02-26 16:30:00+00:00,,12.887160754318984,5.0,
AMD,SELL,202.13,4.859322610428106,2026-02-26 17:00:00+00:00,,-17.80512075416698,10.0,
HD,BUY,376.21000000000004,2.658089896600303,2026-02-26 17:00:00+00:00,,,,
QCOM,BUY,144.98000000000002,6.897503103876396,2026-02-26 17:45:00+00:00,,,,
MSFT,BUY,391.90000000000003,2.5516713447307984,2026-02-27 14:45:00+00:00,,,,
AMD,BUY,199.55,5.011275369581559,2026-02-27 14:45:00+00:00,,,,
TSLA,BUY,402.83,2.482436759923541,2026-02-27 14:45:00+00:00,,,,
AMD,SELL,199.82999999999998,5.011275369581559,2026-02-27 15:00:00+00:00,,1.3831571034827448,2.0,
HD,SELL,373.03,2.658089896600303,2026-02-27 15:00:00+00:00,,-8.472725871189141,19.0,
MSFT,SELL,394.275,2.5516713447307984,2026-02-27 15:00:00+00:00,,6.040219443735509,2.0,
QCOM,SELL,141.81,6.897503103876396,2026-02-27 15:00:00+00:00,,-21.88508483928831,16.0,
TSLA,SELL,403.09999999999997,2.482436759923541,2026-02-27 15:00:00+00:00,,0.6502579251792895,2.0,
COP,BUY,111.445,8.973036026739647,2026-02-27 15:30:00+00:00,,,,
COP,SELL,111.95,8.973036026739647,2026-02-27 17:45:00+00:00,,4.511383193503548,9.0,
AMD,BUY,193.73000000000002,5.161823155938677,2026-03-02 14:45:00+00:00,,,,
TSLA,BUY,396.63,2.5212414592945565,2026-03-02 14:45:00+00:00,,,,
HON,BUY,243.405,4.108379039050143,2026-03-02 14:45:00+00:00,,,,
AMD,SELL,193.48499999999999,5.161823155938677,2026-03-02 15:00:00+00:00,,-1.2846466732050885,2.0,
HON,SELL,244.35,4.108379039050143,2026-03-02 15:00:00+00:00,,3.8624181919024068,2.0,
TSLA,SELL,395.78499999999997,2.5212414592945565,2026-03-02 15:00:00+00:00,,-2.150449033103996,2.0,
LLY,BUY,1025.62,0.9750199879097523,2026-03-02 19:00:00+00:00,,,,
LLY,SELL,1013.69,0.9750199879097523,2026-03-02 20:15:00+00:00,,-11.651988455763103,6.0,
AMD,BUY,190.63500000000002,5.245626458939858,2026-03-03 14:45:00+00:00,,,,
BAC,BUY,48.73,20.521239482864765,2026-03-03 14:45:00+00:00,,,,
TSLA,BUY,392.01,2.5509553327721233,2026-03-03 14:45:00+00:00,,,,
QCOM,BUY,138.09,7.241653993772178,2026-03-03 14:45:00+00:00,,,,
GOOGL,BUY,300.43,3.3285623939020734,2026-03-03 14:45:00+00:00,,,,
LLY,BUY,1009.88,0.9902166594050779,2026-03-03 14:45:00+00:00,,,,
MSFT,BUY,395.45,2.5287646984448098,2026-03-03 14:45:00+00:00,,,,
BAC,SELL,48.870000000000005,20.521239482864765,2026-03-03 15:00:00+00:00,,2.8529735276011934,2.0,
LLY,SELL,999.22,0.9902166594050779,2026-03-03 15:00:00+00:00,,-10.575709589258054,2.0,
MSFT,SELL,396.24,2.5287646984448098,2026-03-03 15:45:00+00:00,,1.977724111771522,5.0,
AMD,SELL,190.16,5.245626458939858,2026-03-03 16:15:00+00:00,,-2.511672567996584,7.0,
GOOGL,SELL,300.455,3.3285623939020734,2026-03-03 16:15:00+00:00,,0.06321405984738249,7.0,
QCOM,SELL,137.95,7.241653993772178,2026-03-03 16:15:00+00:00,,-1.0338315591280889,7.0,
TSLA,SELL,391.61,2.5509553327721233,2026-03-03 16:15:00+00:00,,-1.0403821331087784,7.0,
BAC,BUY,49.41,20.238818053025703,2026-03-04 14:45:00+00:00,,,,
HD,BUY,362.37,2.7596103430195655,2026-03-04 14:45:00+00:00,,,,
JPM,BUY,296.48,3.3729087965461413,2026-03-04 14:45:00+00:00,,,,
C,BUY,110.63499999999999,9.038730962172911,2026-03-04 14:45:00+00:00,,,,
WFC,BUY,82.57,12.110936175366357,2026-03-04 14:45:00+00:00,,,,
ABBV,BUY,232.94500000000002,4.292858829337397,2026-03-04 14:45:00+00:00,,,,
MSFT,BUY,403.28000000000003,2.4796667327911126,2026-03-04 14:45:00+00:00,,,,
BAC,SELL,49.455000000000005,20.238818053025703,2026-03-04 15:00:00+00:00,,0.8907468123862827,2.0,
C,SELL,111.49000000000001,9.038730962172911,2026-03-04 15:00:00+00:00,,7.708114972657995,2.0,
HD,SELL,364.675,2.7596103430195655,2026-03-04 15:00:00+00:00,,6.340901840660081,2.0,
MSFT,SELL,405.83,2.4796667327911126,2026-03-04 15:00:00+00:00,,6.303150168617208,2.0,
WFC,SELL,82.83,12.110936175366357,2026-03-04 15:00:00+00:00,,3.1288434055953758,2.0,
JPM,SELL,297.8,3.3729087965461413,2026-03-04 15:15:00+00:00,,4.4322396114408775,3.0,
ABBV,SELL,233.755,4.292858829337397,2026-03-04 15:30:00+00:00,,3.4572156517631356,4.0,
LLY,BUY,989.04,1.0110814527218313,2026-03-05 14:45:00+00:00,,,,
GOOGL,BUY,299.39500000000004,3.340069139431186,2026-03-05 14:45:00+00:00,,,,
HD,BUY,365.09000000000003,2.7390506450464267,2026-03-05 14:45:00+00:00,,,,
QCOM,BUY,137.85000000000002,7.254261878853826,2026-03-05 14:45:00+00:00,,,,
C,BUY,110.845,9.021606748161847,2026-03-05 14:45:00+00:00,,,,
AMD,BUY,200.49,4.9877799391490845,2026-03-05 14:45:00+00:00,,,,
TSLA,BUY,404.745,2.470691422994725,2026-03-05 14:45:00+00:00,,,,
AMD,SELL,201.73999999999998,4.9877799391490845,2026-03-05 15:00:00+00:00,,6.214724923936274,2.0,
C,SELL,110.79,9.021606748161847,2026-03-05 15:00:00+00:00,,-0.5161883711488144,2.0,
GOOGL,SELL,301.3,3.340069139431186,2026-03-05 15:00:00+00:00,,6.342831710616338,2.0,
HD,SELL,365.705,2.7390506450464267,2026-03-05 15:00:00+00:00,,1.6645161467034768,2.0,
QCOM,SELL,139.29999999999998,7.254261878853826,2026-03-05 15:00:00+00:00,,10.498679724337876,2.0,
TSLA,SELL,406.45,2.470691422994725,2026-03-05 15:00:00+00:00,,4.192528876205984,2.0,
LLY,SELL,988.1700000000001,1.0110814527218313,2026-03-05 15:15:00+00:00,,-0.8996408638679441,3.0,
JPM,BUY,296.25,3.3755274261603376,2026-03-05 15:15:00+00:00,,,,
C,BUY,109.44,9.137426900584796,2026-03-05 15:30:00+00:00,,,,
HD,BUY,363.195,2.753341868693126,2026-03-05 15:30:00+00:00,,,,
WFC,BUY,82.35,12.143290831815422,2026-03-05 15:30:00+00:00,,,,
BAC,BUY,49.69,20.124773596297043,2026-03-05 15:30:00+00:00,,,,
LLY,BUY,973.025,1.0277228231545952,2026-03-05 16:00:00+00:00,,,,
QCOM,BUY,137.51500000000001,7.271933970839544,2026-03-05 16:45:00+00:00,,,,
WFC,SELL,81.54,12.143290831815422,2026-03-05 17:00:00+00:00,,-9.856065573770366,7.0,
QCOM,SELL,136.27499999999998,7.271933970839544,2026-03-05 18:00:00+00:00,,-9.037198123841335,6.0,
QCOM,BUY,136.35000000000002,7.334066740007333,2026-03-05 18:15:00+00:00,,,,
HD,SELL,360.9,2.753341868693126,2026-03-05 18:30:00+00:00,,-6.3389195886508105,13.0,
TSLA,BUY,399.765,2.5014696133978713,2026-03-05 18:30:00+00:00,,,,
BAC,SELL,49.650000000000006,20.124773596297043,2026-03-05 18:45:00+00:00,,-0.8249909438517307,14.0,
C,SELL,108.14,9.137426900584796,2026-03-05 19:30:00+00:00,,-11.898654970760163,17.0,
JPM,SELL,293.025,3.3755274261603376,2026-03-05 19:30:00+00:00,,-10.906075949367164,18.0,
LLY,SELL,976.07,1.0277228231545952,2026-03-05 19:45:00+00:00,,3.1094159965057315,16.0,
TSLA,SELL,398.135,2.5014696133978713,2026-03-06 14:30:00+00:00,,-4.097395469838489,11.0,
HD,BUY,355.56,2.8124648441894475,2026-03-06 14:45:00+00:00,,,,
GOOGL,BUY,297.23,3.36439794098846,2026-03-06 14:45:00+00:00,,,,
LLY,BUY,969.0949999999999,1.0318905783230747,2026-03-06 14:45:00+00:00,,,,
AMD,BUY,196.35000000000002,5.092946269416857,2026-03-06 14:45:00+00:00,,,,
AMD,SELL,197.04,5.092946269416857,2026-03-06 15:00:00+00:00,,3.4941329258974747,2.0,
GOOGL,SELL,298.7,3.36439794098846,2026-03-06 15:00:00+00:00,,4.925664973252992,2.0,
LLY,SELL,976.1800000000001,1.0318905783230747,2026-03-06 15:00:00+00:00,,7.290944747419189,2.0,
QCOM,SELL,134.95,7.334066740007333,2026-03-06 15:00:00+00:00,,-10.2876934360105,14.0,
HD,SELL,355.53999999999996,2.8124648441894475,2026-03-06 15:15:00+00:00,,-0.07624929688392967,3.0,
AMD,BUY,194.16000000000003,5.150391429748661,2026-03-06 20:15:00+00:00,,,,
TSLA,BUY,386.94,2.584380007236264,2026-03-09 13:45:00+00:00,,,,
C,BUY,103.17999999999999,9.691800736576857,2026-03-09 13:45:00+00:00,,,,
MSFT,BUY,404.77500000000003,2.4705083070841822,2026-03-09 13:45:00+00:00,,,,
JPM,BUY,284.44,3.515679932498945,2026-03-09 13:45:00+00:00,,,,
GOOGL,BUY,295.64,3.3824922202678938,2026-03-09 13:45:00+00:00,,,,
AMD,SELL,190.61999999999998,5.150391429748661,2026-03-09 14:00:00+00:00,,-18.252385661310427,6.0,
MSFT,SELL,405.38,2.4705083070841822,2026-03-09 14:00:00+00:00,,1.4746575257858012,2.0,
GOOGL,SELL,296.2,3.3824922202678938,2026-03-09 14:15:00+00:00,,1.8741956433501628,3.0,
JPM,SELL,281.28,3.515679932498945,2026-03-09 14:15:00+00:00,,-11.129548586696728,3.0,
C,SELL,102.98,9.691800736576857,2026-03-09 14:45:00+00:00,,-1.9583601473152612,5.0,
TSLA,SELL,385.61,2.584380007236264,2026-03-09 14:45:00+00:00,,-3.457225409624243,5.0,
XOM,BUY,150.04000000000002,6.664889362836576,2026-03-09 19:45:00+00:00,,,,
XOM,SELL,149.48,6.664889362836576,2026-03-10 14:15:00+00:00,,-3.7523380431886153,5.0,
ABBV,BUY,226.45000000000002,4.415985868845219,2026-03-10 18:45:00+00:00,,,,
WFC,BUY,77.22,12.950012950012951,2026-03-11 13:45:00+00:00,,,,
HD,BUY,353.56,2.828374250480824,2026-03-11 13:45:00+00:00,,,,
C,BUY,108.50999999999999,9.21574048474795,2026-03-11 13:45:00+00:00,,,,
LLY,BUY,994.245,1.0057883117340294,2026-03-11 13:45:00+00:00,,,,
JPM,BUY,287.735,3.475420091403548,2026-03-11 13:45:00+00:00,,,,
BAC,BUY,48.47,20.631318341242007,2026-03-11 13:45:00+00:00,,,,
GOOGL,BUY,306.81,3.259346175157263,2026-03-11 13:45:00+00:00,,,,
GOOGL,SELL,309.13,3.259346175157263,2026-03-11 14:00:00+00:00,,7.541683126364774,2.0,
ABBV,SELL,227.5,4.415985868845219,2026-03-11 14:15:00+00:00,,4.616785162287329,9.0,
LLY,SELL,995.9000000000001,1.0057883117340294,2026-03-11 14:30:00+00:00,,1.6445796559199835,4.0,
C,SELL,108.58,9.21574048474795,2026-03-11 14:45:00+00:00,,0.6251018339324901,5.0,
JPM,SELL,287.78,3.475420091403548,2026-03-11 14:45:00+00:00,,0.13639390411299246,5.0,
WFC,SELL,77.11,12.950012950012951,2026-03-11 14:45:00+00:00,,-1.444501424501368,5.0,
BAC,SELL,48.305,20.631318341242007,2026-03-11 15:00:00+00:00,,-3.4241675263048137,6.0,
MSFT,BUY,402.02000000000004,2.4874384358987114,2026-03-11 15:15:00+00:00,,,,
HD,SELL,349.71999999999997,2.828374250480824,2026-03-11 16:00:00+00:00,,-10.880957121846336,10.0,
ABBV,BUY,226.13000000000002,4.42223499756777,2026-03-11 16:00:00+00:00,,,,
ABBV,SELL,228.85999999999999,4.42223499756777,2026-03-11 17:15:00+00:00,,12.05270154335983,6.0,
QCOM,BUY,134.41000000000003,7.439922624804701,2026-03-11 17:45:00+00:00,,,,
TSLA,BUY,405.64,2.465240114387141,2026-03-11 18:30:00+00:00,,,,
MSFT,SELL,404.45,2.4874384358987114,2026-03-11 19:45:00+00:00,,6.024475399233779,19.0,
WFC,BUY,75.19,13.299640909695439,2026-03-12 13:45:00+00:00,,,,
C,BUY,106.3,9.407337723424272,2026-03-12 13:45:00+00:00,,,,
BAC,BUY,47.449999999999996,21.074815595363543,2026-03-12 13:45:00+00:00,,,,
AMD,BUY,201.05,4.973887092762994,2026-03-12 13:45:00+00:00,,,,
JPM,BUY,282.03000000000003,3.545722086302875,2026-03-12 13:45:00+00:00,,,,
ABBV,BUY,224.38000000000002,4.456725198324271,2026-03-12 13:45:00+00:00,,,,
HD,BUY,346.47,2.8862527780182985,2026-03-12 13:45:00+00:00,,,,
ABBV,SELL,227.45499999999998,4.456725198324271,2026-03-12 14:00:00+00:00,,13.684429984847043,2.0,
HD,SELL,347.01,2.8862527780182985,2026-03-12 14:00:00+00:00,,1.5385765001298068,2.0,
QCOM,SELL,134.06,7.439922624804701,2026-03-12 14:00:00+00:00,,-2.6239729186818295,12.0,
TSLA,SELL,400.78,2.465240114387141,2026-03-12 14:00:00+00:00,,-12.001066955921601,9.0,
AMD,SELL,200.22,4.973887092762994,2026-03-12 14:15:00+00:00,,-4.148326286993324,3.0,
BAC,SELL,47.290000000000006,21.074815595363543,2026-03-12 14:15:00+00:00,,-3.391970495257965,3.0,
WFC,SELL,75.15,13.299640909695439,2026-03-12 14:15:00+00:00,,-0.5519856363877125,3.0,
GOOGL,BUY,302.84000000000003,3.3020737022850346,2026-03-12 14:30:00+00:00,,,,
LLY,BUY,982.3399999999999,1.0179774823380907,2026-03-12 14:30:00+00:00,,,,
QCOM,BUY,132.8,7.53012048192771,2026-03-12 14:30:00+00:00,,,,
TSLA,BUY,397.675,2.514616206701452,2026-03-12 14:45:00+00:00,,,,
C,SELL,106.18,9.407337723424272,2026-03-12 15:45:00+00:00,,-1.1488805268107853,9.0,
JPM,SELL,281.83,3.545722086302875,2026-03-12 15:45:00+00:00,,-0.7291444172607271,9.0,
QCOM,SELL,133.45999999999998,7.53012048192771,2026-03-12 15:45:00+00:00,,4.949879518072066,6.0,
QCOM,BUY,132.55,7.544322897019992,2026-03-12 16:15:00+00:00,,,,
GOOGL,SELL,303.63,3.3020737022850346,2026-03-12 16:45:00+00:00,,2.588638224805095,10.0,
TSLA,SELL,400.09,2.514616206701452,2026-03-12 16:45:00+00:00,,6.052798139183892,9.0,
QCOM,SELL,131.01999999999998,7.544322897019992,2026-03-12 18:00:00+00:00,,-11.56281403244077,8.0,
LLY,SELL,974.13,1.0179774823380907,2026-03-12 19:00:00+00:00,,-8.377595129995711,19.0,
MSFT,BUY,399.2,2.50501002004008,2026-03-13 15:00:00+00:00,,,,
GOOGL,BUY,303.42,3.2957616505174343,2026-03-13 15:45:00+00:00,,,,
MSFT,SELL,395.47999999999996,2.50501002004008,2026-03-13 16:00:00+00:00,,-9.338637274549114,5.0,
QCOM,BUY,131.59,7.599361653621096,2026-03-13 16:15:00+00:00,,,,
GOOGL,SELL,300.83,3.2957616505174343,2026-03-13 17:00:00+00:00,,-8.556022674840278,6.0,
GOOGL,BUY,302.455,3.306276966821511,2026-03-13 17:15:00+00:00,,,,
BAC,BUY,47.125,21.220159151193634,2026-03-13 17:30:00+00:00,,,,
QCOM,SELL,130.54999999999998,7.599361653621096,2026-03-13 17:45:00+00:00,,-7.923336119766077,7.0,
C,BUY,105.965,9.437078280564338,2026-03-13 17:45:00+00:00,,,,
JPM,BUY,284.035,3.5206928723572797,2026-03-13 17:45:00+00:00,,,,
ABBV,BUY,223.05,4.483299708585519,2026-03-13 18:00:00+00:00,,,,
ABBV,SELL,221.475,4.483299708585519,2026-03-13 19:30:00+00:00,,-7.081197041022165,7.0,
BAC,SELL,46.715,21.220159151193634,2026-03-13 19:30:00+00:00,,-8.720265251989304,9.0,
ABBV,BUY,220.56,4.5339136742836414,2026-03-13 19:45:00+00:00,,,,
HON,BUY,234.32000000000002,4.267668146124957,2026-03-13 19:45:00+00:00,,,,
ABBV,SELL,223.73999999999998,4.5339136742836414,2026-03-16 13:45:00+00:00,,14.397845484221875,3.0,
C,SELL,107.94,9.437078280564338,2026-03-16 13:45:00+00:00,,18.618229604114617,11.0,
GOOGL,SELL,304.36,3.306276966821511,2026-03-16 13:45:00+00:00,,6.278457621795155,13.0,
HON,SELL,235.20499999999998,4.267668146124957,2026-03-16 13:45:00+00:00,,3.756886309320521,3.0,
JPM,SELL,288.38,3.5206928723572797,2026-03-16 13:45:00+00:00,,15.27741053039233,11.0,
QCOM,BUY,129.375,7.729468599033816,2026-03-16 13:45:00+00:00,,,,
COP,BUY,121.47,8.232485387338437,2026-03-16 13:45:00+00:00,,,,
QCOM,SELL,130.03,7.729468599033816,2026-03-16 14:15:00+00:00,,5.042801932367183,3.0,
COP,SELL,121.88000000000001,8.232485387338437,2026-03-16 14:30:00+00:00,,3.355319008808806,4.0,
LLY,BUY,981.9,1.0184336490477646,2026-03-16 14:30:00+00:00,,,,
JPM,BUY,285.69,3.5002975252896498,2026-03-16 14:45:00+00:00,,,,
C,BUY,107.07,9.33968431867003,2026-03-16 14:45:00+00:00,,,,
JPM,SELL,287.46999999999997,3.5002975252896498,2026-03-16 15:45:00+00:00,,6.210529595015487,5.0,
JPM,BUY,284.99,3.508895048949086,2026-03-16 16:30:00+00:00,,,,
TSLA,BUY,397.02000000000004,2.5187647977431866,2026-03-16 16:30:00+00:00,,,,
LLY,SELL,983.5500000000001,1.0184336490477646,2026-03-16 16:45:00+00:00,,1.6604155209289502,10.0,
C,SELL,107.525,9.33968431867003,2026-03-16 18:45:00+00:00,,4.229556364995005,17.0,
JPM,SELL,290.40999999999997,3.508895048949086,2026-03-17 13:45:00+00:00,,18.99821116530393,16.0,
LLY,BUY,975.87,1.0247266541650015,2026-03-17 13:45:00+00:00,,,,
HON,BUY,234.13000000000002,4.271131422713877,2026-03-17 13:45:00+00:00,,,,
AMD,BUY,197.35000000000002,5.067139599695971,2026-03-17 13:45:00+00:00,,,,
AMD,SELL,198.88,5.067139599695971,2026-03-17 14:00:00+00:00,,7.732723587534792,2.0,
HON,SELL,233.85,4.271131422713877,2026-03-17 14:00:00+00:00,,-1.215916798359899,2.0,
LLY,SELL,962.38,1.0247266541650015,2026-03-17 14:00:00+00:00,,-13.84356256468584,2.0,
TSLA,SELL,397.84999999999997,2.5187647977431866,2026-03-17 14:00:00+00:00,,2.070574782126755,17.0,
HON,BUY,231.3,4.323389537397319,2026-03-17 14:15:00+00:00,,,,
JPM,BUY,288.12,3.470776065528252,2026-03-17 14:30:00+00:00,,,,
HON,SELL,229.32,4.323389537397319,2026-03-17 15:45:00+00:00,,-8.58031128404673,7.0,
ABBV,BUY,212.38000000000002,4.708541293907147,2026-03-18 13:45:00+00:00,,,,
