symbol,strategy_mode,signal_ts,entry_ts,signal_hour,time_bucket,month,date,action,reason,hybrid_branch_active,hybrid_regime_branch,mr_signal,price,sma,trend_sma,trend_sma_slope,atr_pct,atr_percentile,volatility_regime,adx,trend_proxy,bullish_regime,priority,entry_open,entry_fill,fwd_1b_gross_pct,fwd_1b_net_pct,fwd_2b_gross_pct,fwd_2b_net_pct,fwd_4b_gross_pct,fwd_4b_net_pct,fwd_8b_gross_pct,fwd_8b_net_pct
JPM,momentum_breakout,2026-04-08 09:30:00-04:00,2026-04-08 09:45:00-04:00,09:00,open_30m,2026-04,2026-04-08,BUY,momentum_breakout_entry,,,,309.09,296.85475,296.20599999999996,0.41969999999997754,0.005549934599160985,100.0,high_vol,20.503327578945182,mixed,bullish,0.0,309.0,309.05,-0.7378640776698941,-0.7721019252548103,-0.689320388349513,-0.7235660896295144,-0.8689320388349522,-0.9031486814431331,-0.919093851132678,-0.9533023782559327
HON,momentum_breakout,2026-01-29 10:00:00-05:00,2026-01-29 10:15:00-05:00,10:00,open_30m,2026-01,2026-01-29,BUY,momentum_breakout_entry,,,,226.66,220.01325000000003,220.3393,0.034200000000026876,0.0062534991081345795,100.0,high_vol,37.48368422165034,trend,bullish,0.0,226.21,226.26000000000002,-0.1480924804385341,-0.19425669583665695,0.004420671057862563,-0.04177724741448401,-0.38901905309225737,-0.4351300274021014,-0.21661288183546665,-0.2627619552727083
HON,momentum_breakout,2026-01-29 14:30:00-05:00,2026-01-29 14:45:00-05:00,14:00,afternoon,2026-01,2026-01-29,BUY,momentum_breakout_entry,,,,227.365,225.83925,222.127,0.587900000000019,0.004224243336805603,86.56716417910448,high_vol,29.035158209970795,trend,bullish,0.0,227.49,227.54000000000002,-0.36924699986812753,-0.41511417772700265,-0.41320497604290196,-0.4590624945064633,-0.2373730713438043,-0.28326922738860955,0.4967251307749771,0.4506676628285049
HON,momentum_breakout,2026-02-04 09:30:00-05:00,2026-02-04 09:45:00-05:00,09:00,open_30m,2026-02,2026-02-04,BUY,momentum_breakout_entry,,,,235.44,230.50549999999998,228.8294,0.42779999999999063,0.0036995380744973896,78.69318181818181,high_vol,26.45336658973781,trend,bullish,0.0,235.02,235.07000000000002,-0.3361416049697985,-0.3806106266218762,0.2510424644711103,0.20644854724123432,0.24678750744616798,0.2021944952567196,0.3637988256318567,0.3191809248308914
HON,momentum_breakout,2026-02-10 11:00:00-05:00,2026-02-10 11:15:00-05:00,11:00,morning,2026-02,2026-02-10,BUY,momentum_breakout_entry,,,,242.4,240.38850000000002,239.39950000000002,0.4252999999999929,0.0021542702385393283,23.376623376623378,low_vol,29.420582676761065,trend,bullish,0.0,242.305,242.35500000000002,0.22492313406656383,0.1816149450186458,0.5612760776706981,0.5178984960078992,0.5530220177049601,0.5096461389284173,0.9265182311549512,0.8830652967753736
HON,momentum_breakout,2026-02-10 11:15:00-05:00,2026-02-10 11:30:00-05:00,11:00,morning,2026-02,2026-02-10,BUY,momentum_breakout_entry,,,,242.85,240.50799999999998,239.5149,0.4671000000000163,0.002173162850579466,24.838012958963283,low_vol,31.226671248009684,trend,bullish,0.0,243.0,243.05,0.273662551440326,0.23046245628470388,0.08436213991770063,0.04120098745114546,0.46913580246913017,0.4258954947541611,0.48971193415637765,0.4464673935404221
HON,momentum_breakout,2026-02-12 09:30:00-05:00,2026-02-12 09:45:00-05:00,09:00,open_30m,2026-02,2026-02-12,BUY,momentum_breakout_entry,,,,245.04,243.23925,243.0189,0.2977999999999952,0.0026017090681967657,47.07070707070707,mid_vol,20.277033516684327,mixed,bullish,0.0,245.155,245.205,-0.2794150639391415,-0.32214029077711076,0.012237156084926327,-0.030547541852740775,-0.4996838734678038,-0.5423641850696412,-1.8702453549795062,-1.912646194000945
HON,momentum_breakout,2026-02-23 09:30:00-05:00,2026-02-23 09:45:00-05:00,09:00,open_30m,2026-02,2026-02-23,BUY,momentum_breakout_entry,,,,245.37,243.283,242.02079999999998,0.3159999999999741,0.0025376922227811913,39.19191919191919,mid_vol,28.152443085040904,trend,bullish,0.0,245.25,245.3,-0.42405708460754005,-0.4667370566653176,-0.40366972477064594,-0.4463538524256137,-0.9602446483180387,-1.0028153281695948,-0.9826707441386328,-1.025236852833268
HON,momentum_breakout,2026-03-02 10:00:00-05:00,2026-03-02 10:15:00-05:00,10:00,open_30m,2026-03,2026-03-02,BUY,momentum_breakout_entry,,,,246.3,243.18675,242.1539,0.2301999999999964,0.003458281011877996,95.35353535353535,high_vol,21.855844497675132,mixed,bullish,0.0,246.275,246.32500000000002,-0.2314485839001089,-0.27399837612908867,-0.2476905897878443,-0.2902370851517389,-0.45274591412039755,-0.49525078656247384,-0.010151253679831766,-0.052745965695726225
HON,momentum_breakout,2026-03-10 10:45:00-04:00,2026-03-10 11:00:00-04:00,10:00,morning,2026-03,2026-03-10,BUY,momentum_breakout_entry,,,,242.83,237.3185,235.61990000000003,0.5485000000000468,0.003828248821421641,87.55020080321285,high_vol,35.364379208504914,trend,bullish,0.0,242.93,242.98000000000002,-0.028814884946278013,-0.0719646061404319,-0.23875190384061765,-0.2818584245617103,-0.11525953978512377,-0.15839147254919228,0.7121392993866503,0.668837105934631
HON,momentum_breakout,2026-04-01 09:30:00-04:00,2026-04-01 09:45:00-04:00,09:00,open_30m,2026-04,2026-04-01,BUY,momentum_breakout_entry,,,,227.43,224.965,224.4269,0.231899999999996,0.003118311173301772,31.31313131313131,low_vol,34.0279319478159,trend,bullish,0.0,227.88,227.93,0.42346849218887284,0.37750247883120663,0.23696682464454627,0.19104172333609312,0.25451992276637375,0.20859097091212106,0.10531858873091501,0.0594223665160257
HON,momentum_breakout,2026-04-01 09:45:00-04:00,2026-04-01 10:00:00-04:00,09:00,open_30m,2026-04,2026-04-01,BUY,momentum_breakout_entry,,,,228.845,225.24274999999997,224.5158,0.2714000000000283,0.0034426194997463316,52.016129032258064,mid_vol,36.72751003856519,trend,bullish,0.0,229.0,229.05,-0.25327510917031115,-0.2988784108273535,-0.2838427947598278,-0.32943942370662854,-0.4847161572052461,-0.5302689369133645,-0.36681222707423733,-0.412390744378979
HON,momentum_breakout,2026-04-09 09:45:00-04:00,2026-04-09 10:00:00-04:00,09:00,open_30m,2026-04,2026-04-09,BUY,momentum_breakout_entry,,,,232.9,230.73874999999998,227.24720000000002,0.5772000000000332,0.003851756424736528,84.6774193548387,high_vol,29.856318891740013,trend,bullish,0.0,233.205,233.25500000000002,-0.17366694539139432,-0.21850125399240594,-0.26800454535708923,-0.31281863196929866,-0.15865869085139878,-0.20349621658699563,0.44381552711133837,0.3988488564017871
C,momentum_breakout,2026-02-09 10:30:00-05:00,2026-02-09 10:45:00-05:00,10:00,morning,2026-02,2026-02-09,BUY,momentum_breakout_entry,,,,124.53,122.6425,119.6959,0.9900999999999982,0.004418897272978179,61.29032258064516,mid_vol,45.408808204058666,trend,bullish,0.0,124.6,124.64999999999999,0.05216693418941569,-0.030078620136362134,-0.44141252006420323,-0.5234600882470886,-0.024077046548957575,-0.10629201764941172,-0.2327447833065747,-0.3148760529482388
C,momentum_breakout,2026-02-09 13:30:00-05:00,2026-02-09 13:45:00-05:00,13:00,afternoon,2026-02,2026-02-09,BUY,momentum_breakout_entry,,,,124.945,123.89775,121.92139999999999,0.9142999999999972,0.003554439140255228,28.699551569506728,low_vol,44.51738659379492,trend,bullish,0.0,124.96,125.00999999999999,0.06001920614596899,-0.02199840012798404,0.08802816901408406,0.005999360051202984,-0.14404609475031419,-0.22598208143347165,-0.72823303457106,-0.8099353651707817
C,momentum_breakout,2026-02-26 09:30:00-05:00,2026-02-26 09:45:00-05:00,09:00,open_30m,2026-02,2026-02-26,BUY,momentum_breakout_entry,,,,116.12,113.97999999999999,111.68450000000001,0.4665999999999997,0.004483453960235161,34.81781376518219,mid_vol,52.0474090826395,trend,bullish,0.0,116.06,116.11,-0.42650353265552693,-0.514445095168378,-0.3144925038773127,-0.4024823012660477,-0.5471307944166854,-0.6350204116785789,-0.4437359986214032,-0.5316701403841193
C,momentum_breakout,2026-03-10 13:15:00-04:00,2026-03-10 13:30:00-04:00,13:00,midday,2026-03,2026-03-10,BUY,momentum_breakout_entry,,,,110.79,108.77074999999999,105.8983,0.3849000000000018,0.00648709107648578,73.03149606299213,high_vol,44.70256052712052,trend,bullish,0.0,110.81,110.86,-0.3970760761664089,-0.4891008479162906,-0.15341575670066032,-0.24555042395815008,-1.0648858406281083,-1.1566094172830617,-1.308546160093857,-1.4001598412412022
C,momentum_breakout,2026-03-23 09:30:00-04:00,2026-03-23 09:45:00-04:00,09:00,open_30m,2026-03,2026-03-23,BUY,momentum_breakout_entry,,,,112.98,110.25525,109.65629999999999,0.18299999999999272,0.006952851712895422,85.4251012145749,high_vol,29.68778140755669,trend,bullish,0.0,112.67,112.72,-0.2529510961214135,-0.34355429382540026,-0.4348983757876941,-0.5254208658623042,-0.26626431170675174,-0.356861603974437,-0.32839265110500093,-0.41896238466997604
C,momentum_breakout,2026-03-24 10:45:00-04:00,2026-03-24 11:00:00-04:00,10:00,morning,2026-03,2026-03-24,BUY,momentum_breakout_entry,,,,113.16,111.85425000000001,111.34549999999999,0.2277999999999878,0.006193812246655056,72.74549098196393,high_vol,20.081216945806116,mixed,bullish,0.0,113.22,113.27,0.3974562798092235,0.30699620376092296,0.7595831125242885,0.6689631853094397,0.8214096449390628,0.7307624260616308,0.6712594947889111,0.5806785556634622
C,momentum_breakout,2026-03-24 11:00:00-04:00,2026-03-24 11:15:00-04:00,11:00,morning,2026-03,2026-03-24,BUY,momentum_breakout_entry,,,,113.67,111.96849999999999,111.417,0.2691999999999979,0.006171746107032466,72.8,high_vol,20.256994028959134,mixed,bullish,0.0,113.73,113.78,0.3077464169524262,0.21772227104939929,0.5539435505143722,0.4638112146247181,0.3033500395673955,0.2133278256284143,-0.31214279433746944,-0.4018945333098941
C,momentum_breakout,2026-03-24 11:15:00-04:00,2026-03-24 11:30:00-04:00,11:00,morning,2026-03,2026-03-24,BUY,momentum_breakout_entry,,,,114.08,112.09100000000001,111.4981,0.31619999999999493,0.006085986613293264,70.25948103792415,high_vol,20.82819005406413,mixed,bullish,0.0,114.14,114.19,0.1927457508323102,0.1030880112093996,0.008761170492382264,-0.08081600840702095,-0.16208165410899095,-0.2515840266222881,-0.6658489574207158,-0.7551307470006009
C,momentum_breakout,2026-03-31 14:45:00-04:00,2026-03-31 15:00:00-04:00,14:00,afternoon,2026-03,2026-03-31,BUY,momentum_breakout_entry,,,,113.51,111.56775,109.4535,0.5234000000000094,0.005671490890517907,61.04651162790697,mid_vol,49.973710800637036,trend,bullish,0.0,113.53,113.58,-0.229014357438567,-0.3189572107765457,-0.5373029155289346,-0.6271100545870695,-0.10569893420241745,-0.19569607325233845,1.1670923984849844,1.0765349533368633
C,momentum_breakout,2026-04-01 09:30:00-04:00,2026-04-01 09:45:00-04:00,09:00,open_30m,2026-04,2026-04-01,BUY,momentum_breakout_entry,,,,115.29,112.36800000000001,110.04610000000001,0.5926000000000045,0.007029045018703299,94.54545454545455,high_vol,54.76488068578376,trend,bullish,0.0,115.35,115.39999999999999,0.39878630255744085,0.3099584055459559,0.5461638491547548,0.4572720970537489,-0.12136974425661082,-0.20997227036393726,0.4681404421326452,0.3792824956672689
C,momentum_breakout,2026-04-08 09:30:00-04:00,2026-04-08 09:45:00-04:00,09:00,open_30m,2026-04,2026-04-08,BUY,momentum_breakout_entry,,,,123.925,117.06575000000001,116.7958,0.22710000000000719,0.007492260212579975,99.5959595959596,high_vol,21.07819100398968,mixed,bullish,0.0,123.885,123.935,-0.10493602938209602,-0.18758115141000645,-0.5529321548210051,-0.6353965385080755,-1.291520361625708,-1.3736867712913978,-1.0049642813900024,-1.0872462984628897
