regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,sma_bars,entry_threshold_pct,atr_multiple,atr_percentile_threshold,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,trend_pullback_exit_style,trend_pullback_hold_bars,trend_pullback_take_profit_pct,trend_pullback_research_exit_fill,momentum_breakout_lookback_bars,momentum_breakout_entry_buffer_pct,momentum_breakout_min_adx,momentum_breakout_min_slope,momentum_breakout_min_atr_percentile,momentum_breakout_exit_style,momentum_breakout_hold_bars,momentum_breakout_stop_pct,momentum_breakout_take_profit_pct,volatility_expansion_lookback_bars,volatility_expansion_entry_buffer_pct,volatility_expansion_max_atr_percentile,volatility_expansion_trend_filter,volatility_expansion_min_slope,volatility_expansion_use_volume_confirm,volatility_expansion_exit_style,volatility_expansion_hold_bars,volatility_expansion_stop_pct,volatility_expansion_take_profit_pct,scope,symbol,realized_pnl,total_return_pct,max_drawdown_pct,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,total_trades,symbol_strategy_mode,symbol_contribution_pct
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,COP,17.491927784525615,2.6237891676788423,0.9591461160307398,66.66666666666666,10.944147699702569,-4.396367614879523,5.830642594841872,-4.396367614879523,0.5830642594841872,0.5830642594841872,4.978722735861332,6.347681974951571,1.0,7.286883779069037,6,mean_reversion,-35.54306192299406
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,GOOGL,-0.8875233247583765,-0.13312849871375648,2.1207695237790065,66.66666666666666,3.7489734310649396,-8.385470186888256,-0.29584110825279214,-8.385470186888256,-0.029584110825279217,-0.029584110825279217,0.8941593846286483,-0.7356066499687895,1.0,3.0467435366822904,6,mean_reversion,1.8034202335259677
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,HD,4.917793396628895,0.7376690094943342,0.395022999541549,66.66666666666666,2.4836961655336722,-0.04959893443844976,1.639264465542965,-0.04959893443844976,0.1639264465542965,0.1639264465542965,100.15119049042625,10.968006607745924,1.0,1.1859754741166493,6,mean_reversion,-9.992805674369674
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,HON,-7.842200418805874,-1.176330062820881,3.059612902471838,80.0,2.4695593220093315,-17.7204377068432,-1.5684400837611747,-17.7204377068432,-0.15684400837611748,-0.15684400837611748,0.5574488312002921,-2.8430984120388336,1.6666666666666667,7.16559978035973,10,mean_reversion,15.935111242840438
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,JPM,-5.383701012778374,-0.8075551519167562,2.1682337969734298,50.0,3.5211597090401106,-5.3157267132995685,-0.8972835021297291,-10.862125703929223,-0.0897283502129729,-0.0897283502129729,0.6624042015234569,-1.8652556507647982,2.0,7.254305769399727,12,mean_reversion,10.939515691423669
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,LLY,-14.365140268412574,-2.1547710402618865,6.025632374213137,50.0,4.9513724575711535,-12.13394259177744,-3.5912850671031435,-23.98766748653702,-0.3591285067103143,-0.3591285067103143,0.40805965745432554,-4.39092399488074,1.3333333333333333,8.615141199801268,8,mean_reversion,29.189525384639058
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,MSFT,14.065074083409286,2.109761112511393,2.9075773971151153,80.0,7.256995225424475,-14.962906818288616,2.813014816681857,-14.962906818288616,0.2813014816681857,0.2813014816681857,1.9399961019751897,5.503475147493502,1.6666666666666667,6.909414734023629,10,mean_reversion,-28.579800080147262
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,QCOM,13.453436545181603,2.0180154817772404,0.8453976820943753,100.0,3.3633591362954007,0.0,3.3633591362954007,1.7638561022743033,0.3363359136295401,0.3363359136295401,inf,11.49831487631701,1.3333333333333333,3.08895994489839,8,mean_reversion,-27.336971321450566
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,TSLA,-13.242287890493344,-1.9863431835740015,5.314930510043621,60.0,4.423963383665371,-13.25708902074473,-2.648457578098669,-24.010055935363653,-0.26484575780986686,-0.26484575780986686,0.5005582345501424,-3.858922865671552,1.6666666666666667,9.011262756743049,10,mean_reversion,26.90792371726477
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,WFC,-15.074254176126146,-2.2611381264189223,3.7733259452520067,66.66666666666666,1.745072705249072,-11.027272498561217,-2.5123756960210244,-20.81533017147035,-0.2512375696021025,-0.2512375696021025,0.3165012391734693,-6.0772996781409265,2.0,6.459301650265599,12,mean_reversion,30.630423142896262
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,sma,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,XOM,-40.80018644471613,-6.12002796670742,9.617986889327906,60.0,3.691486680372312,-25.937323242916534,-8.160037288943226,-46.60282854885463,-0.8160037288943227,-0.8160037288943227,0.21348502190065746,-5.935041127407392,1.6666666666666667,18.17104778908732,10,mean_reversion,82.90473017829105
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,portfolio,COMBINED,-52.94538702805153,-0.5294538702805767,0.6310483354975418,40.0,8.108055772004226,-11.288191295564097,-3.5296924685367683,-16.58238498343735,-0.35296924685367687,-0.35296924685367687,0.4788517817547638,-9.662577802619015,5.0,14.47830513362297,30,,
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,ABBV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0,mean_reversion,-0.0
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,AMD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0,mean_reversion,-0.0
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,BAC,-24.94956069678483,-3.7424341045177245,4.199394788040945,33.33333333333333,2.2113127556715426,-13.580436726228186,-8.31652023226161,-16.58238498343735,-0.831652023226161,-0.831652023226161,0.08141537714323971,-9.532769716284625,1.0,6.928480484818533,6,mean_reversion,47.12320014502123
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,C,-9.747784579647373,-1.4621676869471059,2.538743038740103,50.0,5.956698441519052,-15.704483021166425,-4.8738922898236865,-15.704483021166425,-0.48738922898236864,-0.48738922898236864,0.3792992378985442,-3.7986592516330764,0.6666666666666666,6.661787705306431,4,mean_reversion,18.411017704871625
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,COP,27.152519866700914,4.072877980005138,0.6122793521245434,100.0,27.152519866700914,0.0,27.152519866700914,27.152519866700914,2.7152519866700913,2.7152519866700913,inf,7.0992957397195395,0.3333333333333333,10.119146697059461,2,mean_reversion,-51.28401432274915
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,GOOGL,-14.407422129931774,-2.161113319489766,2.4109763378626967,0.0,0.0,-14.407422129931774,-14.407422129931774,-14.407422129931774,-1.4407422129931775,-1.4407422129931775,0.0,-7.0992957397195395,0.3333333333333333,5.369329210510376,2,mean_reversion,27.211855345015106
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,HD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0,mean_reversion,-0.0
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,HON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0,mean_reversion,-0.0
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,JPM,-21.01478886642576,-3.152218329963864,3.172055456564147,0.0,0.0,-10.50739443321288,-10.50739443321288,-10.767589694958247,-1.050739443321288,-1.050739443321288,0.0,-11.216089474392856,0.6666666666666666,4.955510740276148,4,mean_reversion,39.69144442232844
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,LLY,3.879496610437627,0.5819244915656441,1.400871911311412,100.0,3.879496610437627,0.0,3.879496610437627,3.879496610437627,0.3879496610437627,0.3879496610437627,inf,7.099295739719539,0.3333333333333333,1.4458030232364258,2,mean_reversion,-7.327355277207044
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,MSFT,0.03980360496132107,0.0059705407441981604,0.8748724571875003,100.0,0.03980360496132107,0.0,0.03980360496132107,0.03980360496132107,0.003980360496132107,0.003980360496132107,inf,7.09929573971954,0.3333333333333333,0.014833927740510301,2,mean_reversion,-0.0751786079875709
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,QCOM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0,mean_reversion,-0.0
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,TSLA,-10.80160213071099,-1.6202403196066486,2.083364488057812,0.0,0.0,-10.80160213071099,-10.80160213071099,-10.80160213071099,-1.080160213071099,-1.080160213071099,0.0,-7.09929573971954,0.3333333333333333,4.025519438362723,2,mean_reversion,20.401403667118505
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,WFC,-12.50455205938556,-1.8756828089078341,2.7347272364562176,0.0,0.0,-6.25227602969278,-6.25227602969278,-6.725681541087397,-0.6252276029692779,-0.6252276029692779,0.0,-11.171418783773566,0.6666666666666666,2.959997174127747,4,mean_reversion,23.617831054404036
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,XOM,9.408503352734897,1.4112755029102346,0.8476401358308443,100.0,9.408503352734897,0.0,9.408503352734897,9.408503352734897,0.9408503352734897,0.9408503352734897,inf,7.099295739719539,0.3333333333333333,3.5063421772083188,2,mean_reversion,-17.770204130815177
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,portfolio,COMBINED,-53.07669462655883,-0.530766946265685,1.00247540785163,43.859649122807014,7.701544698688817,-7.675478502930602,-0.9311700811676988,-18.912254013317124,-0.09311700811676989,-0.09311700811676989,0.7839031525595871,-6.458940592353386,19.0,21.75091829590899,114,,
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,ABBV,-9.211544007921475,-1.3817316011882212,3.5562526243477595,33.33333333333333,11.657591648458379,-10.434567828189927,-3.0705146693071583,-10.492349110700843,-0.30705146693071583,-0.30705146693071583,0.5586044309839235,-3.1864372253295845,1.0,7.522460162916236,6,mean_reversion,17.355157612456424
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,AMD,22.89433159829548,3.4341497397443224,2.1465484648029616,66.66666666666666,15.318448322333552,-7.742565046371624,7.631443866098493,-7.742565046371624,0.7631443866098493,0.7631443866098493,3.956944043889484,7.184005684317848,1.0,8.582028686172409,6,mean_reversion,-43.13443359534201
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,BAC,-20.756973141134154,-3.113545971170123,5.050498927659544,33.33333333333333,2.2113127556715426,-11.484142948402848,-6.918991047044718,-16.58238498343735,-0.6918991047044718,-0.6918991047044718,0.09627678641787892,-8.53004047604641,1.0,6.439933626133832,6,mean_reversion,39.10750902477574
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,C,-10.493606498270651,-1.5740409747405977,3.403475378964385,50.0,3.7102736586089122,-8.957076907744238,-2.623401624567663,-15.704483021166425,-0.2623401624567663,-0.2623401624567663,0.4142281792178239,-4.068090815527327,1.3333333333333333,6.717959912040589,8,mean_reversion,19.770648063340023
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,COP,32.44850425938125,4.867275638907189,1.7244278048759447,66.66666666666666,16.612976250208987,-0.7774482410367227,10.816168086460417,-0.7774482410367227,1.0816168086460418,1.0816168086460418,42.737189109993174,8.602255702767815,1.0,9.993882351414882,6,mean_reversion,-61.13512623136196
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,GOOGL,1.4565376514270838,0.21848064771406256,2.410358307873966,33.33333333333333,17.488905391535354,-8.016183870054135,0.4855125504756946,-14.407422129931774,0.048551255047569464,0.048551255047569464,1.0908498155131046,0.5281595040502155,1.0,9.271124426637344,6,mean_reversion,-2.744213183724242
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,HD,-9.360917275136899,-1.404137591270535,2.619534314348315,66.66666666666666,2.9892498639921428,-15.339417003121184,-3.1203057583789664,-15.339417003121184,-0.3120305758378966,-0.3120305758378966,0.38974751952879383,-3.7916170943914658,1.0,6.487243810607182,6,mean_reversion,17.636586718519634
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,HON,-19.406558468223125,-2.910983770233469,4.861528186598774,40.0,5.404207328498103,-10.071657708406443,-3.881311693644625,-15.470551805421564,-0.3881311693644625,-0.3881311693644625,0.35771716930553277,-6.597162464269938,1.6666666666666667,7.774038676895854,10,mean_reversion,36.563238545213316
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,JPM,-16.538001464445983,-2.4807002196668977,2.9852466454713933,20.0,7.395116430336884,-5.983279473695717,-3.3076002928891968,-10.767589694958247,-0.3307600292889197,-0.3307600292889197,0.30899093310148823,-7.428032032667039,1.6666666666666667,5.849647287765312,10,mean_reversion,31.15868759500822
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,LLY,6.964428893853665,1.0446643340780497,5.639593757581719,66.66666666666666,8.243156042196716,-13.0040976374666,1.1607381489756108,-18.912254013317124,0.11607381489756108,0.11607381489756108,1.2677782452889381,1.6522262749255663,2.0,11.988489912617752,12,mean_reversion,-13.121444247526224
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,MSFT,-1.1981818821308252,-0.1797272823196238,1.6441598551395815,66.66666666666666,2.841198988919075,-6.880579859968975,-0.39939396071027505,-6.880579859968975,-0.039939396071027505,-0.039939396071027505,0.825860333501568,-0.9161275986712767,1.0,3.3328826788974895,6,mean_reversion,2.257453842145008
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,QCOM,-7.429943615579305,-1.1144915423368957,2.8229352753709485,25.0,1.8749056191239788,-3.101616411567761,-1.8574859038948262,-7.857105398081103,-0.18574859038948263,-0.18574859038948263,0.20149768919751515,-6.354878280436593,1.3333333333333333,3.090939143693622,8,mean_reversion,13.998504744606807
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,TSLA,-13.901677720865337,-2.085251658129801,3.6869397211623633,40.0,4.201024021483818,-7.434575254610991,-2.7803355441730675,-10.80160213071099,-0.27803355441730676,-0.27803355441730676,0.37671051607853495,-6.117586089041616,1.6666666666666667,5.997955256053263,10,mean_reversion,26.19167945305534
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,WFC,-25.32649754102681,-3.7989746311540213,4.2292281461731305,0.0,0.0,-5.065299508205362,-5.065299508205362,-6.725681541087397,-0.5065299508205362,-0.5065299508205362,0.0,-27.89850365902619,1.6666666666666667,2.4073561113090154,10,mean_reversion,47.71679494968736
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,XOM,16.78340458521825,2.5175106877827376,0.838527680154484,100.0,8.391702292609125,0.0,8.391702292609125,7.374901232483353,0.8391702292609126,0.8391702292609126,inf,11.113861321958732,0.6666666666666666,3.999208087209005,4,mean_reversion,-31.62104329085344
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,portfolio,COMBINED,-55.19985170121981,-0.5519985170122345,0.9921283529755791,43.859649122807014,5.765051314831726,-6.228941705375405,-0.9684184508985932,-16.58238498343735,-0.09684184508985932,-0.09684184508985932,0.7230676658645728,-6.879976663355054,19.0,21.229418902883587,114,,
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,15,0.002,1.0,0.0,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,symbol,ABBV,-9.76858381208308,-1.465287571812462,3.4291115837110984,33.33333333333333,10.18606060606055,-9.977322209071815,-3.256194604027693,-10.37678654567901,-0.32561946040276935,-0.32561946040276935,0.5104606422752861,-3.6937428286784755,1.0,6.919353126811632,6,mean_reversion,17.69675734811297
