regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,trend_pullback_exit_style,trend_pullback_hold_bars,trend_pullback_take_profit_pct,trend_pullback_research_exit_fill,momentum_breakout_lookback_bars,momentum_breakout_entry_buffer_pct,momentum_breakout_min_adx,momentum_breakout_min_slope,momentum_breakout_min_atr_percentile,momentum_breakout_exit_style,momentum_breakout_hold_bars,momentum_breakout_stop_pct,momentum_breakout_take_profit_pct,volatility_expansion_lookback_bars,volatility_expansion_entry_buffer_pct,volatility_expansion_max_atr_percentile,volatility_expansion_trend_filter,volatility_expansion_min_slope,volatility_expansion_use_volume_confirm,volatility_expansion_exit_style,volatility_expansion_hold_bars,volatility_expansion_stop_pct,volatility_expansion_take_profit_pct,ml_probability_buy,ml_probability_sell,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_model_load_seconds,timing_ml_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds,rank_return,rank_pf,rank_drawdown,combined_score
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.482447832316866,4.809544123340311,300,324,174,72,10,91.33333333333331,5.640644111645189,-24.963343081821947,2.988298554878037,-123.35736396614276,0.2988298554878037,0.2988298554878037,2.381239997699214,3.1154675497712736,15.0,115.14248176742854,448.2447832317056,10448.244783231688,10448.244783231688,10000.0,1000.0,0.0142497000051662,1.502155100053642,3.00002284348011e-07,1.4199991710484028e-05,2.02813559997594,0.0035204000305384,3.5480977999977767,105.0,196.0,675.0,325.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,70.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.791423487077755,4.952362759806297,302,326,175,85,10,88.0794701986755,5.98231779615097,-17.583662121126842,3.1731281371377205,-120.4324962086747,0.317312813713772,0.317312813713772,2.513849571794971,3.289909493871196,15.1,116.23117706032954,479.1423487077958,10479.142348707775,10479.142348707775,10000.0,1000.0,0.0120733000221662,1.0312691999715753,2.00001522898674e-07,1.109996810555458e-05,1.5508024000446312,0.0016894999425858,2.5958640999742784,65.0,172.0,740.0,325.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,40.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,2.92041393702908,3.915887868148344,336,342,174,80,10,87.5,4.300602135021464,-16.197481911677485,1.738341629184095,-118.3265404932922,0.1738341629184095,0.1738341629184095,1.8585737653114327,2.2354407623278645,16.8,105.77128870711354,292.041393702928,10292.041393702908,10292.041393702908,10000.0,1000.0,0.0134978999849408,1.233592399978079,3.00002284348011e-07,1.109996810555458e-05,1.944102700043004,0.001637400011532,3.192861699964851,239.0,247.0,491.0,325.6666666666667
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.129768217903602,4.8287937896922335,214,142,35,30,10,92.5233644859813,6.075777129580279,-23.5656392547582,3.859596465330674,-82.806431564798,0.3859596465330674,0.3859596465330674,3.190566619718352,2.856430125106647,10.7,114.54493505746802,412.9768217903821,10412.97682179036,10412.97682179036,10000.0,1000.0,0.0195947999600321,1.5998430000036024,2.00001522898674e-07,1.2299977242946625e-05,2.240416900021956,0.0013808999792672,3.861268899985589,169.0,121.0,693.0,327.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,70.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.702826273693299,4.96085307817328,288,301,157,79,10,88.19444444444444,6.133566576140458,-18.157666341205037,3.265851578953838,-120.96574113367694,0.3265851578953838,0.3265851578953838,2.5235263961275765,3.221571170044573,14.4,116.6951460814294,470.2826273693527,10470.28262736933,10470.28262736933,10000.0,1000.0,0.010291300015524,1.0401527999783866,2.00001522898674e-07,1.1500029359012842e-05,1.4851419000187889,0.0016799999866634,2.5372962999972515,72.0,171.0,743.0,328.6666666666667
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.2893202302409008,3.1280290778403144,170,110,25,16,10,57.647058823529406,11.515199337487632,-12.092020680910757,1.5168473296953728,-62.17755789861405,0.1516847329695372,0.1516847329695372,1.2961825139496217,1.6610221749091048,8.5,62.96530071380546,128.93202302410668,10128.93202302409,10128.93202302409,10000.0,1000.0,0.0105390000389888,1.159060399979353,3.00002284348011e-07,1.3500044587999582e-05,1.698628699989058,0.0009814000222831,2.869255500030704,422.0,388.0,180.0,330.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.7622726091963703,3.407835685608852,200,138,38,29,10,53.0,13.337502437874011,-11.290646133780042,1.762272609196607,-53.94475615420356,0.1762272609196606,0.1762272609196606,1.332090488476296,2.056096122286708,10.0,69.43301654206289,176.2272609196607,10176.227260919635,10176.227260919635,10000.0,1000.0,0.0101021000300534,1.1988794999779202,3.00002284348011e-07,1.22000346891582e-05,1.7330683000036515,0.0009747999720275,2.943057399999816,326.0,362.0,303.0,330.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,40.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.0067709662842026,2.8094216641585694,228,233,119,52,10,50.877192982456144,8.044702013853833,-6.534207503126345,0.8831324265653243,-28.74175150462804,0.0883132426565324,0.0883132426565324,1.275137466337942,1.614920750881714,11.4,50.155821133298126,100.67709662844698,10100.67709662842,10100.67709662842,10000.0,1000.0,0.0115914000198245,1.8203514000051653,3.00002284348011e-07,1.5400000847876072e-05,2.605038200039417,0.0017399999778717,4.43876290001208,476.0,410.0,107.0,331.0
Custom,,,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,20,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,2.470517649088833,3.691062753176002,358,633,454,168,10,54.18994413407822,9.578085409567596,-8.317347802672467,1.3801774575917023,-62.17755789861405,0.1380177457591702,0.1380177457591702,1.3622340285397432,2.732754205633403,17.9,72.61677743248488,247.05176490891472,10247.051764908883,10247.051764908883,10000.0,1000.0,0.0098020000150427,0.987760799995158,2.00001522898674e-07,1.1300027836114168e-05,1.4340373000013642,0.000945399980992,2.432576599996537,251.0,343.0,400.0,331.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.186510490213768,4.71873814709615,306,290,137,66,10,91.5032679738562,5.262752378609286,-24.47186799876113,2.7362813661529755,-123.35736396614276,0.2736281366152975,0.2736281366152975,2.315957034805463,2.917047746048462,15.3,115.14735105534037,418.6510490214053,10418.651049021377,10418.651049021377,10000.0,1000.0,0.013056099996902,1.2871312000206672,3.00002284348011e-07,1.2899981811642648e-05,1.9240507000358773,0.0017368999542668,3.226009299978614,154.0,213.0,629.0,332.0
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,20,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.396149130641516,4.794762466984441,268,307,173,75,10,89.55223880597015,6.411768059563511,-23.55694672024673,3.280708306449008,-120.4324962086747,0.3280708306449007,0.3280708306449007,2.33298536485972,3.0830241142736017,13.4,114.02493169232493,439.614913064167,10439.614913064152,10439.614913064152,10000.0,1000.0,0.0119883999577723,1.3005309000145644,3.00002284348011e-07,1.3599987141788006e-05,2.6217216000077315,0.0019990000291727,3.936275999993086,116.0,209.0,671.0,332.0
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,20,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.727980026407167,4.99106913696796,266,278,145,65,10,89.47368421052632,6.70238182873986,-23.19895964137921,3.5548722003062734,-118.3265404932922,0.3554872200306273,0.3554872200306273,2.455724154227713,3.223920094798747,13.3,117.10503346351616,472.7980026407344,10472.798002640717,10472.798002640717,10000.0,1000.0,0.0125312999589368,1.663550800003577,3.00002284348011e-07,1.7499958630651236e-05,3.227199400018435,0.002937099954579,4.9062742999522015,69.0,182.0,749.0,333.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,20,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.65517521858279,4.918085841817597,300,356,206,87,10,89.33333333333333,5.9839971304892,-21.0211308517034,3.1034501457219896,-120.4324962086747,0.3103450145721989,0.3103450145721989,2.384076114715114,3.2024225879944206,15.0,116.06502854211968,465.5175218582984,10465.51752185828,10465.51752185828,10000.0,1000.0,0.0112041999818757,1.277736600022763,3.00002284348011e-07,1.3000040780752896e-05,1.7903698000009172,0.0021260000066831,3.0814682000200264,76.0,193.0,731.0,333.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,20,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.816225560797557,4.952928272988574,352,456,280,117,10,89.20454545454545,5.317149004729021,-18.587886192772743,2.736491795907808,-120.4324962086747,0.2736491795907808,0.2736491795907808,2.3637137284067253,3.277003875706115,17.6,117.6010684580237,481.6225560797742,10481.622556079756,10481.622556079756,10000.0,1000.0,0.0101528000086545,1.2151932999840938,3.00002284348011e-07,1.3800046872347592e-05,1.8479394000023603,0.0019911999697797,3.0753101999871437,61.0,198.0,741.0,333.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,50.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,3.266530651895173,4.51029044978304,184,183,91,45,10,91.30434782608695,6.369543144300167,-26.04856986645996,3.550576795538417,-118.8958070641853,0.3550576795538417,0.3550576795538417,2.5675191904207555,2.288027921164313,9.2,114.56246491774542,326.65306518953435,10326.653065189515,10326.653065189515,10000.0,1000.0,0.0107257000054232,1.2068211999721823,2.999440766870976e-07,1.390004763379693e-05,1.7072868999675848,0.001456500031054,2.926326700020581,228.0,162.0,611.0,333.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,70.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.157541614440579,4.716796986341851,276,260,122,54,10,92.02898550724638,5.734310870006234,-28.409392640610196,3.012711314812171,-123.35736396614276,0.3012711314812171,0.3012711314812171,2.330399186518508,2.914502948274241,13.8,114.65684934068224,415.7541614440796,10415.754161444058,10415.754161444058,10000.0,1000.0,0.0122929000062868,1.3017388000153003,3.00002284348011e-07,1.3599987141788006e-05,2.0054595000110567,0.0020964999566785,3.3216248999815434,164.0,210.0,628.0,334.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,20,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.0690116242459773,2.9269841743514804,144,85,13,12,10,54.16666666666666,12.720453316193272,-11.793833845664407,1.484738367008502,-62.17755789861405,0.1484738367008502,0.1484738367008502,1.274671426338014,1.4136982675910548,7.2,61.607520469923664,106.90116242461217,10106.901162424598,10106.901162424598,10000.0,1000.0,0.0095781999989412,1.0409162000287324,3.00002284348011e-07,1.090002479031682e-05,1.513206999981776,0.0009358000243082,2.5646671000286005,464.0,411.0,129.0,334.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.507790311892277,4.832214334532754,322,380,219,92,10,90.06211180124224,5.409467571732541,-20.84961041949819,2.7998697589394244,-120.4324962086747,0.2799869758939424,0.2799869758939424,2.351281337275272,3.159584541632264,16.1,113.86653891217222,450.77903118924735,10450.779031189228,10450.779031189228,10000.0,1000.0,0.0124254999682307,1.6024741000146605,3.00002284348011e-07,1.279998105019331e-05,2.3339822000125423,0.002405599982012,3.951321100001224,101.0,203.0,702.0,335.3333333333333
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,50.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,0.8437850322558915,2.463552425674407,126,73,10,12,10,50.79365079365079,12.208556493938286,-9.880493696142588,1.3393413210413485,-28.74175150462804,0.1339341321041348,0.1339341321041348,1.2754808903818855,1.3956874548946716,6.3,48.917444527686655,84.37850322560496,10084.37850322559,10084.37850322559,10000.0,1000.0,0.0098063999903388,1.0389955999562517,2.00001522898674e-07,1.179997343569994e-05,1.4805349999805912,0.0010065999813377,2.530374299967661,503.0,409.0,94.0,335.3333333333333
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,3.647557698974488,4.816463536714799,188,112,18,27,10,94.6808510638298,5.591200760593405,-26.57221955906939,3.880380530824107,-109.37028592286174,0.3880380530824107,0.3880380530824107,3.745391811072635,2.6104091441512804,9.4,110.51456782982142,364.75576989746605,10364.755769897449,10364.755769897449,10000.0,1000.0,0.0119680999778211,1.2010711000184529,2.00001522898674e-07,1.24999787658453e-05,1.8014116000267677,0.0011419999646022,3.0156254999456,208.0,118.0,681.0,335.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,40.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,3.302207025153166,4.617843995052022,164,147,65,32,10,90.2439024390244,7.261645612508487,-25.89263410128747,4.027081737991809,-118.29303131650954,0.4027081737991808,0.4027081737991808,2.5941826410146342,2.3150799817551206,8.2,113.90336927147555,330.2207025153283,10330.220702515317,10330.220702515317,10000.0,1000.0,0.0112136999960057,1.3082311000325717,2.00001522898674e-07,1.1200027074664831e-05,1.655720399983693,0.001465699984692,2.976661099994089,226.0,159.0,624.0,336.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,25,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.9582313902531132,3.614921864561052,340,487,317,118,10,58.235294117647065,7.621415338997275,-7.868971542751871,1.151900817796161,-62.17755789861405,0.115190081779616,0.115190081779616,1.3504997273981962,2.443278919552182,17.0,64.38124734529625,195.82313902534736,10195.823139025311,10195.823139025311,10000.0,1000.0,0.0113570999819785,1.2920943000353873,3.00002284348011e-07,1.2700038496404886e-05,1.8153599000070244,0.0009770999895408,3.119821000029333,293.0,348.0,368.0,336.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.6312599891510215,4.90106361845167,392,453,257,126,10,88.77551020408163,4.643248991621647,-15.672696619411,2.362887749566962,-120.4324962086747,0.2362887749566962,0.2362887749566962,2.343175477715617,3.1532137611194746,19.6,117.17664485920577,463.12599891512457,10463.125998915102,10463.125998915102,10000.0,1000.0,0.0116483999881893,1.215591999993194,3.00002284348011e-07,1.1899974197149277e-05,2.195702800003346,0.0018556000431999,3.424829400028102,79.0,205.0,726.0,336.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,20,none,target_1x_stop_low,0.5,eod,40.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.132671941715944,2.8812693615849976,308,404,250,98,10,51.94805194805194,7.001785893671894,-6.038860504353013,0.7355012608547304,-28.74175150462804,0.073550126085473,0.073550126085473,1.253464665721741,1.6684762895413483,15.4,54.57919986179667,113.26719417162847,10113.267194171594,10113.267194171594,10000.0,1000.0,0.012203500024043,1.2750735000008715,2.00001522898674e-07,1.1400028597563503e-05,1.8672658000141384,0.0012387999449856,3.155812299984973,455.0,431.0,126.0,337.3333333333333
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,40.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,0.7093305766102821,2.3651851953064083,110,66,11,13,10,47.27272727272727,12.961213294703528,-9.17443062073266,1.289691957473538,-28.74175150462804,0.1289691957473538,0.1289691957473538,1.266607008834509,1.2172497947252023,5.5,47.18327165630455,70.93305766104459,10070.933057661028,10070.933057661028,10000.0,1000.0,0.0102143000112846,1.1671492999885231,3.00002284348011e-07,1.1100026313215494e-05,1.6998531999997797,0.0009695999906398,2.8782163999858312,524.0,419.0,72.0,338.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,40.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.428866278852438,3.0893277152584706,428,265,51,59,10,65.88785046728972,5.7545061603000764,-9.15751699612376,0.6676945228283945,-59.1445756609404,0.0667694522828394,0.0667694522828394,1.2137425535491897,1.6202264477055346,21.4,72.54677365791657,142.88662788527645,10142.886627885244,10142.886627885244,10000.0,1000.0,0.0211363999987952,1.554767100024037,3.00002284348011e-07,1.2500036973506212e-05,2.356614999996964,0.004295999999158,3.936847900040448,389.0,457.0,170.0,338.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,70.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.286387446901463,4.818134984103741,314,347,190,84,10,90.44585987261146,5.268138173970186,-21.295791734240325,2.7301830871984816,-123.35736396614276,0.2730183087198481,0.2730183087198481,2.341857427480933,2.9775017834148,15.7,115.28059935440476,428.6387446901616,10428.638744690146,10428.638744690146,10000.0,1000.0,0.0119677000329829,1.3074195999652147,3.00002284348011e-07,1.2699980288743973e-05,1.943695999972988,0.0018879999988712,3.265004899993073,130.0,207.0,682.0,339.6666666666667
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,10,none,target_1x_stop_low,0.5,midpoint,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,3.5615257519252914,4.826261481963395,174,101,14,23,10,94.2528735632184,5.9522964129090745,-26.387146133199348,4.093707760833878,-109.37028592286174,0.4093707760833878,0.4093707760833878,3.699439896946257,2.555045656322476,8.7,110.35742537098552,356.1525751925474,10356.15257519253,10356.15257519253,10000.0,1000.0,0.0103107999893836,1.1281434000120498,2.00001522898674e-07,1.4999997802078724e-05,2.044573499995749,0.0011336000170558,3.1842003000201657,215.0,119.0,687.0,340.3333333333333
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,40.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,0.9563087679718592,2.850961442512709,234,260,143,63,10,51.28205128205128,7.744224579140257,-6.474080665810613,0.8173579213436792,-28.74175150462804,0.0817357921343679,0.0817357921343679,1.2591463973430037,1.5268619447625362,11.7,50.47769233818975,95.63087679721048,10095.630876797186,10095.630876797186,10000.0,1000.0,0.013218899955973,1.2453757000039332,2.00001522898674e-07,1.1999974958598614e-05,1.6364593000034802,0.0009579000179655,2.8960438999929465,479.0,427.0,119.0,341.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.003,1.0,0.0,10,none,target_1x_stop_low,0.5,sma,50.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.1402613249541174,2.503040203985968,412,227,21,40,10,64.07766990291263,5.470941268021624,-8.218082633559412,0.5535249150264946,-56.968046945222,0.0553524915026494,0.0553524915026494,1.187500387995449,1.3988629146193514,20.6,67.45982746653682,114.02613249545789,10114.026132495412,10114.026132495412,10000.0,1000.0,0.0148086000117473,1.3873043000348844,3.00002284348011e-07,1.3399985618889332e-05,1.7535392999998294,0.0014098000247031,3.15709729999071,454.0,478.0,96.0,342.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,20,none,target_1x_stop_low,0.5,midpoint,70.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,4.599189713865271,4.961680733282704,346,418,245,115,10,89.59537572254335,5.148070451130577,-18.77955269659405,2.658491164084084,-120.4324962086747,0.2658491164084083,0.2658491164084083,2.360578410930592,3.1390751501707563,17.3,117.36362716886688,459.9189713865465,10459.918971386527,10459.918971386527,10000.0,1000.0,0.0112953000352717,1.1566511999699287,2.00001522898674e-07,1.2500036973506212e-05,1.7000940999714658,0.0017852000310085,2.869859100028407,86.0,201.0,744.0,343.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,70.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,3.780731519134697,4.783383346583382,226,230,117,58,10,92.92035398230088,5.900025878712129,-30.178695668910706,3.3457801054290965,-118.8958070641853,0.3345780105429096,0.3345780105429096,2.565977022587862,2.5854809468683677,11.3,116.48519766663502,378.0731519134879,10378.07315191347,10378.07315191347,10000.0,1000.0,0.0114429999957792,1.227120900002774,2.00001522898674e-07,1.2399978004395962e-05,1.7975624999962747,0.0017232000245712,3.037882700038608,200.0,163.0,668.0,343.6666666666667
Custom,,,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,10,none,target_1x_stop_low,0.5,eod,50.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,1.1900963633282118,2.972092187010277,350,501,326,138,10,51.42857142857142,7.368767345178109,-6.402110879213809,0.6800550647591775,-28.74175150462804,0.0680055064759177,0.0680055064759177,1.2186955826034949,1.6204642306323835,17.5,59.28471061860468,119.00963633285608,10119.00963633282,10119.00963633282,10000.0,1000.0,0.0123488000244833,1.177582699980121,3.00002284348011e-07,1.22000346891582e-05,2.328673699987121,0.00111419998575,3.519752599997446,444.0,452.0,137.0,344.3333333333333
