regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,trend_pullback_exit_style,trend_pullback_hold_bars,trend_pullback_take_profit_pct,trend_pullback_research_exit_fill,momentum_breakout_lookback_bars,momentum_breakout_entry_buffer_pct,momentum_breakout_min_adx,momentum_breakout_min_slope,momentum_breakout_min_atr_percentile,momentum_breakout_exit_style,momentum_breakout_hold_bars,momentum_breakout_stop_pct,momentum_breakout_take_profit_pct,volatility_expansion_lookback_bars,volatility_expansion_entry_buffer_pct,volatility_expansion_max_atr_percentile,volatility_expansion_trend_filter,volatility_expansion_min_slope,volatility_expansion_use_volume_confirm,volatility_expansion_exit_style,volatility_expansion_hold_bars,volatility_expansion_stop_pct,volatility_expansion_take_profit_pct,ml_probability_buy,ml_probability_sell,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_model_load_seconds,timing_ml_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.6672080837402063,1.0742055019493693,56,28,0,5,8,39.285714285714285,5.319308514521409,-7.366658943161751,-2.3828860133576524,-19.627418203095658,-0.23828860133576524,-0.23828860133576524,0.46722748208551496,-11.831468735327613,9.333333333333334,14.903299818867698,-66.72080837401427,9933.27919162598,9933.27919162598,10000.0,1000.0,0.011716700013494119,0.44110539997927845,2.00001522898674e-07,9.100011084228754e-06,0.6203831000020728,0.0014642000023741275,1.0746952000190504
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.670378309483367,0.7800732685483869,32,16,0,4,8,37.5,8.108055772004226,-11.568616558035547,-4.189864434270632,-17.275796275180596,-0.4189864434270632,-0.4189864434270632,0.4205198987102246,-10.66502045506985,5.333333333333333,16.60989855102073,-67.03783094833011,9932.962169051663,9932.962169051663,10000.0,1000.0,0.014784200000576675,0.6347180999873672,3.00002284348011e-07,1.1199997970834374e-05,0.6856154999986757,0.00045900000259280205,1.3356099000084214
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.6768274483997084,1.0837254295070347,58,29,0,5,8,41.37931034482759,5.183756124388746,-7.6404599019193915,-2.333887753102231,-19.627418203095658,-0.2333887753102231,-0.2333887753102231,0.4789138372727457,-12.661470933912735,9.666666666666666,14.131595029457051,-67.6827448399647,9932.31725516003,9932.31725516003,10000.0,1000.0,0.01021269999910146,0.4583219999913126,2.00001522898674e-07,8.800008799880743e-06,0.5271347000089008,0.0004091000009793788,0.9961036999884527
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.6986230709594929,0.9489383553767374,60,34,4,6,9,46.666666666666664,8.340553650457268,-11.664378637646571,-2.328743569864779,-18.912254013317124,-0.23287435698647793,-0.23287435698647793,0.625664227033577,-12.132991190667926,10.0,15.258546888316738,-69.86230709594338,9930.13769290405,9930.13769290405,10000.0,1000.0,0.011348400003043935,0.4292439999990165,2.00001522898674e-07,1.0199990356341004e-05,0.5505102999741212,0.00043929999810643494,0.9915741999866441
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.7284427893943394,1.7017020637062896,192,112,16,29,10,70.83333333333334,4.206773476538481,-12.818031262287024,-0.7587945722856245,-46.47726326880036,-0.07587945722856246,-0.07587945722856246,0.7970373657655295,-6.073671061063336,32.0,31.705927011517993,-72.84427893941995,9927.155721060566,9927.155721060566,10000.0,1000.0,0.023343400011071935,1.1128629999875557,3.00002284348011e-07,1.09999964479357e-05,0.6359867000137456,0.0012085999769624323,1.7734334999986459
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.7306953588572105,1.4872892135782785,146,81,8,16,10,64.38356164383562,4.965187661449042,-11.78589830668513,-1.0009525463795677,-46.60282854885463,-0.10009525463795675,-0.10009525463795675,0.7615483612953915,-7.269593839738017,24.333333333333332,26.636785888695677,-73.06953588570843,9926.930464114279,9926.930464114279,10000.0,1000.0,0.013112800021190196,0.4493036000058055,4.00003045797348e-07,1.4499993994832039e-05,0.5678528000134975,0.0013792999961879104,1.031828500010306
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.7447928873638922,1.6963289901794476,168,98,14,22,10,66.66666666666666,4.884410660022231,-12.42879591777215,-0.8866581992425635,-46.47726326880036,-0.08866581992425636,-0.08866581992425636,0.7859829210065195,-6.389041110787783,28.0,30.828493837400707,-74.47928873637534,9925.52071126361,9925.52071126361,10000.0,1000.0,0.012525800004368648,0.46996359998593107,2.00001522898674e-07,8.200004231184721e-06,0.6096936000103597,0.0012454000243451446,1.0934533999825362
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,0.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.7690503461499975,1.6465476361960247,202,119,18,31,10,68.31683168316832,4.316419136100227,-11.710561093934388,-0.7614359862869776,-46.47726326880036,-0.07614359862869777,-0.07614359862869777,0.794776500251292,-6.558454129172218,33.666666666666664,30.9978540592431,-76.90503461498474,9923.094965385,9923.094965385,10000.0,1000.0,0.1080855000182055,0.7796355000173207,2.999731805175543e-07,1.1500000255182385e-05,0.6048135000164621,0.0012634999875444919,1.4938330000150017
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.7941876981057066,1.0443004031302865,54,31,4,6,9,40.74074074074074,9.427151911025838,-11.444840051990653,-2.9414359189098604,-18.912254013317124,-0.29414359189098604,-0.29414359189098604,0.5662959822407447,-13.15057557216905,9.0,15.999147308976807,-79.41876981056623,9920.58123018943,9920.58123018943,10000.0,1000.0,0.010308099997928366,0.7107980000146199,3.00002284348011e-07,1.1199997970834374e-05,0.8920434000028763,0.0005126000032760203,1.6136972999956924
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,80.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.797790208805909,1.047895588349642,52,28,2,5,9,38.46153846153847,10.150137612106255,-11.330024812603043,-3.0684238800225434,-18.912254013317124,-0.30684238800225433,-0.30684238800225433,0.5599136906134392,-13.052536558258286,8.666666666666666,16.192717040186896,-79.77902088058613,9920.22097911941,9920.22097911941,10000.0,1000.0,0.012931200006278232,0.6868248999817297,3.00002284348011e-07,1.4199991710484028e-05,0.9174949000007473,0.0011801999935414642,1.6184737000148743
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,0.0015,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,0.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.8263972040804037,1.6819463323478254,176,103,15,23,10,63.63636363636363,5.052710095819401,-11.424733930434797,-0.9390877319093985,-46.47726326880036,-0.09390877319093986,-0.09390877319093986,0.7739561132473076,-7.063487183290389,29.333333333333332,30.93487868199226,-82.63972040802707,9917.36027959196,9917.36027959196,10000.0,1000.0,0.011408999998820946,0.5416812999756075,4.00003045797348e-07,1.3500015484169126e-05,0.6404038000036962,0.0014605999749619514,1.1950313999841455
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,60.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.8303263795024213,1.5932782455585874,176,92,4,22,10,71.5909090909091,3.9578105418254634,-13.294988083409335,-0.943552703979877,-46.47726326880036,-0.09435527039798769,-0.09435527039798769,0.7501836408447943,-8.854243243536914,29.333333333333332,24.801643287977573,-83.03263795022917,9916.967362049758,9916.967362049758,10000.0,1000.0,0.009705000004032627,0.46056829998269677,3.00002284348011e-07,1.0099989594891667e-05,0.5517254000005778,0.0012180999910924584,1.0232460999977775
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,0.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-0.9700201935239419,1.2926916673773456,74,38,1,6,9,40.54054054054054,5.247409419924604,-7.9869618477843884,-2.6216761987131756,-32.50452079881404,-0.26216761987131754,-0.26216761987131754,0.44795245277665646,-18.442886720758466,12.333333333333334,13.904456642734436,-97.00201935238749,9902.997980647606,9902.997980647606,10000.0,1000.0,0.01075789998867549,0.4066896000003908,3.00002284348011e-07,9.90001717582345e-06,0.6342949999962002,0.0005556999822147191,1.0523273999860976
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,0.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-1.0045579368954896,1.326646013442321,82,44,3,8,9,46.34146341463415,4.528971177094119,-8.47755663883319,-2.450141309501022,-32.50452079881404,-0.2450141309501022,-0.2450141309501022,0.4613810753540198,-17.799518872640334,13.666666666666666,14.91230624499812,-100.4557936895419,9899.544206310451,9899.544206310451,10000.0,1000.0,0.010167000000365078,0.4436688999994658,3.00002284348011e-07,1.0400020983070135e-05,0.639626699994551,0.0013136999914422631,1.094806700013578
Custom,2026-04-14,2026-04-21,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,0.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-1.0240985157261275,1.3465368920125524,74,39,2,7,9,40.54054054054054,5.2966799771245405,-8.266365964976092,-2.7678338262866466,-32.50452079881404,-0.27678338262866464,-0.27678338262866464,0.4368754936542744,-18.111265812770373,12.333333333333334,14.943552532699421,-102.40985157260593,9897.590148427387,9897.590148427387,10000.0,1000.0,0.020930200000293553,1.1211751999799162,2.00001522898674e-07,9.90001717582345e-06,0.5968503000040073,0.0005151999939698726,1.7395004999998491
Custom,2026-04-14,2026-04-21,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,0.0,fixed_bars,4,0.0,next_open,20,0.001,20.0,0.0,20.0,fixed_bars,3,0.0,0.0,20,0.001,0.0,False,0.0,True,fixed_bars,4,0.0,0.0,0.55,0.45,-1.1162121012469832,1.8418317125583887,158,92,13,18,10,60.75949367088608,5.057981521906295,-11.432397521812518,-1.4129267104390626,-46.60282854885463,-0.14129267104390625,-0.14129267104390625,0.6850455741500796,-9.166951085877086,26.333333333333332,32.25357350782912,-111.62121012468594,9888.378789875302,9888.378789875302,10000.0,1000.0,0.01581009998335503,0.45180290000280365,3.00002284348011e-07,9.400013368576765e-06,0.5902176999952644,0.0024653000000398606,1.060323999990942
