regime,start_date,end_date,strategy_mode,time_window_mode,regime_filter_enabled,threshold_mode,entry_threshold_pct,atr_multiple,atr_percentile_threshold,sma_bars,orb_filter_mode,breakout_exit_style,breakout_tight_stop_fraction,mean_reversion_exit_style,mean_reversion_max_atr_percentile,ml_probability_buy,ml_probability_sell,total_return_pct,max_drawdown_pct,total_trades,total_buy_candidates,skipped_trades,competing_timestamps,max_concurrent_positions,win_rate,avg_winning_trade,avg_losing_trade,expectancy,max_loss_trade,avg_return_per_trade_pct,avg_move_captured_pct,profit_factor,sharpe_ratio,trades_per_day,pnl_stability,realized_pnl,final_equity,final_cash,starting_capital,position_size,timing_load_seconds,timing_precompute_seconds,timing_model_load_seconds,timing_ml_precompute_seconds,timing_simulate_seconds,timing_finalize_seconds,timing_total_seconds,rank_return,rank_pf,rank_drawdown,combined_score
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,40.0,0.55,0.45,1.166681960065762,1.3744026922240158,90,53,8,9,9,57.77777777777777,11.95140757799512,-10.214126369541528,2.592626577924092,-24.07513561582914,0.2592626577924092,0.2592626577924092,1.601170491396927,2.258911949583514,4.5,41.17947366735092,116.66819600658414,10116.668196006576,10116.668196006576,10000.0,1000.0,0.010767300002044,0.8828924000117695,3.00002284348011e-07,2.6900001103058457e-05,1.6563781000004385,0.0018542000034358,2.5519356000004336,199.0,151.0,44.0,131.33333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,50.0,0.55,0.45,1.3923384745899057,1.7885869901353848,124,73,11,14,9,51.61290322580645,12.576483982986217,-8.773787999885128,2.2457072170807257,-24.07513561582914,0.2245707217080725,0.2245707217080725,1.5289765661871777,2.4271578654700354,6.2,45.76106652610487,139.233847459005,10139.23384745899,10139.23384745899,10000.0,1000.0,0.0095875999977579,0.8688912999932654,2.00001522898674e-07,1.209999027196318e-05,1.3575218000041789,0.001051200000802,2.2370778000040445,150.0,159.0,85.0,131.33333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,80.0,0.55,0.45,3.104939312989845,3.429477700699477,156,101,23,20,10,93.5897435897436,6.762567679206017,-36.634701856608125,3.980691426910239,-79.84035849968018,0.3980691426910239,0.3980691426910239,2.695080978217335,2.4323618311079,7.8,102.17972808588304,310.49393129899863,10310.493931298985,10310.493931298985,10000.0,1000.0,0.0119594999996479,0.9167482999910136,2.00001522898674e-07,1.509999856352806e-05,1.4751594999979716,0.0016507999971508,2.405548299997463,9.0,43.0,358.0,136.66666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,10,none,target_1x_stop_low,0.5,eod,60.0,0.55,0.45,1.3724956080680568,1.796944080515426,138,74,5,13,9,52.17391304347826,12.13101282350108,-9.074754570885313,1.989124069664109,-28.74175150462804,0.1989124069664109,0.1989124069664109,1.4583129568650166,2.22951612588988,6.9,49.17427856220886,137.24956080682352,10137.249560806806,10137.249560806806,10000.0,1000.0,0.011582700011786,0.9849350000004052,3.00002284348011e-07,2.300000051036477e-05,2.069969799995306,0.0023615999962203,3.068902900005924,155.0,169.0,87.0,137.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,80.0,0.55,0.45,2.9307691059818173,3.430867105326316,140,91,21,18,10,92.85714285714286,7.326929536634358,-36.634701856608125,4.186813008545609,-79.84035849968018,0.4186813008545609,0.4186813008545609,2.599996155259157,2.2979868775245094,7.0,102.33079637080247,293.0769105981926,10293.076910598182,10293.076910598182,10000.0,1000.0,0.0131871000048704,0.8833829000068363,3.00002284348011e-07,2.1800005924887955e-05,1.378995599996415,0.0019869000097969,2.277591100006248,15.0,48.0,359.0,140.66666666666666
Custom,,,mean_reversion,full_day,False,static_pct,0.002,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,40.0,0.55,0.45,1.751182668949532,2.233870672081571,342,189,18,40,10,68.42105263157895,6.184615642435374,-10.157069690184269,1.024083432134434,-58.13541929666371,0.1024083432134434,0.1024083432134434,1.3192781941389706,2.071763522825017,17.1,68.53815054795231,175.1182668949882,10175.118266894951,10175.118266894951,10000.0,1000.0,0.0099938000057591,0.9256937000027392,3.00002284348011e-07,3.480000304989517e-05,1.3696464999957243,0.0013754999963566,2.306760799998301,90.0,212.0,126.0,142.66666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,50.0,0.55,0.45,1.2460142000119776,1.7654330063198036,120,71,11,13,9,50.0,12.786855330777303,-8.63347466407032,2.076690333353491,-24.07513561582914,0.2076690333353491,0.2076690333353491,1.4810786882820175,2.184487726325513,6.0,45.55895436519049,124.60142000120948,10124.601420001198,10124.601420001198,10000.0,1000.0,0.0106644000043161,0.8639588999940315,1.9998697098344564e-07,1.200000406242907e-05,1.38135450000118,0.0011476999934529,2.25715130000026,179.0,166.0,84.0,143.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,3.001849717436562,3.5229328469806207,164,107,25,22,10,93.90243902439023,6.17179037007539,-35.00857735042716,3.6607923383374303,-79.84035849968018,0.366079233833743,0.366079233833743,2.714922424518382,2.3269952217125875,8.2,103.576016980662,300.1849717436693,10300.184971743656,10300.184971743656,10000.0,1000.0,0.0149187000060919,1.0525963999971282,2.00001522898674e-07,1.610000617802143e-05,2.2726991000090493,0.0062657000089529,3.346510800009128,11.0,41.0,384.0,145.33333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,2.989379049522504,3.544399324253214,170,111,26,22,10,92.94117647058825,6.00669443793774,-29.265159274135996,3.5169165288501825,-79.84035849968018,0.3516916528850182,0.3516916528850182,2.7024675550884,2.31325116494004,8.5,103.8118173868583,298.9379049522655,10298.93790495225,10298.93790495225,10000.0,1000.0,0.009155699997791,0.9241822000039974,2.00001522898674e-07,1.789999078027904e-05,1.6877309999981662,0.0018058999994536,2.622907600001781,12.0,42.0,394.0,149.33333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,40.0,0.55,0.45,1.053620023123167,1.5047494703985236,98,57,8,9,9,57.14285714285714,11.33156294945912,-10.091512393929996,2.150244945149499,-24.07513561582914,0.2150244945149499,0.2150244945149499,1.4971740616764917,2.012906959421385,4.9,41.80547216147578,105.36200231232544,10105.362002312317,10105.362002312317,10000.0,1000.0,0.0112373000010848,0.9192381000029854,3.00002284348011e-07,1.479999627918005e-05,1.5459913999948185,0.0011790999997174,2.4776763999980176,227.0,163.0,58.0,149.33333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,2.891620339994297,3.530530411239749,144,94,22,20,10,93.05555555555556,6.928431653008673,-35.00857735042716,4.016139361103407,-79.84035849968018,0.4016139361103407,0.4016139361103407,2.651949641397908,2.246070411358239,7.2,103.3813289396096,289.16203399944527,10289.16203399943,10289.16203399943,10000.0,1000.0,0.0095978000026661,0.9671981999999844,1.9998697098344564e-07,2.190000668633729e-05,1.784706799997366,0.002808899997035,2.764351199992234,16.0,45.0,387.0,149.33333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,2.8451752715391194,3.5274453900978817,150,100,25,19,10,93.33333333333331,6.565148770086606,-35.00857735042716,3.793567028719021,-79.84035849968018,0.3793567028719021,0.3793567028719021,2.625416104778991,2.209337032028848,7.5,103.57297070362966,284.5175271539266,10284.517527153912,10284.517527153912,10000.0,1000.0,0.0235441999975591,1.6218501000112155,3.00002284348011e-07,3.2800002372823656e-05,2.065744400009862,0.0018549000087659,3.7130606999999145,17.0,46.0,386.0,149.66666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,60.0,0.55,0.45,2.665366463020982,3.537439229475243,144,97,25,19,10,93.05555555555556,6.378180159044025,-32.16028487076742,3.701897865307119,-79.84035849968018,0.3701897865307119,0.3701897865307119,2.6575515258845552,2.0991576474572957,7.2,102.012199975136,266.53664630211256,10266.536646302098,10266.536646302098,10000.0,1000.0,0.0108534000028157,0.9169381999963662,3.00002284348011e-07,1.720000000204891e-05,1.4715606999961892,0.001869900006568,2.401253899995936,25.0,44.0,390.0,153.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,2.6952671957771965,3.532741424886593,130,85,20,18,10,92.3076923076923,7.409493438831119,-35.00857735042716,4.146564916580482,-79.84035849968018,0.4146564916580482,0.4146564916580482,2.5397753349405536,2.096475673377495,6.5,103.54485131924665,269.52671957773134,10269.52671957772,10269.52671957772,10000.0,1000.0,0.0117713999934494,1.000035499993828,1.9998697098344564e-07,1.6700010746717453e-05,1.570183800009545,0.0016519000055268,2.583674499997869,24.0,51.0,389.0,154.66666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,60.0,0.55,0.45,2.616644677440417,3.560275418638154,150,101,26,19,10,90.66666666666666,6.227486160111772,-23.11494159193488,3.4888595699207507,-79.84035849968018,0.3488859569920751,0.3488859569920751,2.617163430869041,2.057982248477264,7.5,102.2444902123232,261.6644677440563,10261.664467744042,10261.664467744042,10000.0,1000.0,0.0165651000133948,1.144179200011422,2.00001522898674e-07,2.0699997548945248e-05,1.5796257000038167,0.0025613000034354,2.7429683999944245,29.0,47.0,397.0,157.66666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,25,none,target_1x_stop_low,0.5,eod,60.0,0.55,0.45,1.299709672832596,2.192000817724318,160,101,21,23,9,53.75,11.044357101983834,-9.322605083838628,1.6246370910409451,-28.74175150462804,0.1624637091040945,0.1624637091040945,1.376796916087703,2.013697028700965,8.0,51.617058316863854,129.97096728327563,10129.97096728326,10129.97096728326,10000.0,1000.0,0.013374100002693,0.8617057999945246,2.00001522898674e-07,1.550000160932541e-05,1.4309037000057288,0.0012500999873736,2.3072658000019146,168.0,188.0,119.0,158.33333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,60.0,0.55,0.45,2.569494020057791,3.5543534102299086,126,85,22,18,10,92.06349206349206,7.202600454476349,-32.16028487076742,4.07856193659986,-79.84035849968018,0.407856193659986,0.407856193659986,2.5979298879864663,2.028355790055205,6.3,101.80685265820492,256.9494020057912,10256.94940200578,10256.94940200578,10000.0,1000.0,0.0134759999928064,0.8911731999978656,1.9998697098344564e-07,1.680001150816679e-05,1.5263003000000026,0.0015912000089883,2.432571800003643,34.0,49.0,396.0,159.66666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,60.0,0.55,0.45,2.543519726872546,3.5413304168283823,132,91,25,18,10,92.42424242424242,6.805793394116453,-32.16028487076742,3.853817767988887,-79.84035849968018,0.3853817767988887,0.3853817767988887,2.581776863664934,2.0079870799495647,6.6,101.9299462617022,254.3519726872665,10254.351972687256,10254.351972687256,10000.0,1000.0,0.0142791999969631,0.799661199998809,5.00003807246685e-07,2.210000820923597e-05,1.8827194000041343,0.0016098000050988,2.698305800004164,37.0,50.0,392.0,159.66666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,2.0551773047165622,3.488595967030085,160,108,28,24,10,91.25,5.222209800675207,-25.10051213965996,2.5689716308958808,-79.84035849968018,0.2568971630895881,0.2568971630895881,2.1696843322681683,1.6896422094912815,8.0,98.75001870691624,205.5177304716705,10205.517730471656,10205.517730471656,10000.0,1000.0,0.0105936000036308,1.0859441999928094,3.00002284348011e-07,1.7400001524947584e-05,1.5056031000131045,0.0016338999994331,2.6038077999983216,62.0,57.0,371.0,163.33333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,20,none,target_1x_stop_low,0.5,eod,60.0,0.55,0.45,1.1428228167069938,1.8427737765595016,136,73,5,15,9,51.47058823529412,12.030734468773677,-9.296770446556458,1.6806217892752282,-28.74175150462804,0.1680621789275228,0.1680621789275228,1.372505642090999,1.8852882792405603,6.8,48.545564246233255,114.28228167071552,10114.2822816707,10114.2822816707,10000.0,1000.0,0.0101845000026514,0.822967999993125,2.00001522898674e-07,1.3199998647905886e-05,1.3570174999913434,0.0013268000038806,2.1915486000070814,205.0,192.0,96.0,164.33333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,2.0426138913990144,3.489125637935327,152,103,27,22,10,90.78947368421052,5.501230820457934,-25.046219638811618,2.687649857104159,-79.84035849968018,0.2687649857104159,0.2687649857104159,2.1650540029339123,1.6802009805232228,7.6,98.71531693540716,204.2613891399161,10204.2613891399,10204.2613891399,10000.0,1000.0,0.0100332000001799,0.8521450999978697,2.00001522898674e-07,1.85999961104244e-05,1.3889389999967534,0.0018540000019129,2.253005799997481,63.0,58.0,372.0,164.33333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,20,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,1.8884186431346823,3.45553668215829,172,116,30,27,10,90.69767441860463,4.746287083849699,-22.67106602834933,2.195835631552115,-79.84035849968018,0.2195835631552115,0.2195835631552115,2.041205252971685,1.5931314439128872,8.6,96.4788255178539,188.8418643134819,10188.841864313468,10188.841864313468,10000.0,1000.0,0.0115260000020498,0.8473303000064334,3.00002284348011e-07,1.720000000204891e-05,1.3886790000105975,0.0019816999993054,2.2495498999924166,73.0,72.0,363.0,169.33333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,10,none,target_1x_stop_low,0.5,eod,70.0,0.55,0.45,1.2711171477839525,2.233385038641408,166,110,27,21,9,49.39759036144578,12.590004058620387,-9.263772657738595,1.5314664431134328,-35.01932520581204,0.1531466443113432,0.1531466443113432,1.3266994464677275,1.7939610111490634,8.3,56.99892622853488,127.11171477841492,10127.111714778395,10127.111714778395,10000.0,1000.0,0.010107499998412,0.8844880999968154,2.9998773243278265e-07,1.470001006964594e-05,1.5615121000009822,0.0022544999956153,2.4583926999912364,175.0,209.0,125.0,169.66666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,10,none,target_1x_stop_low,0.5,eod,60.0,0.55,0.45,1.1638846632798958,2.1070190889195857,152,91,15,18,9,51.31578947368421,11.525764547625322,-9.003144622415645,1.53142718852643,-28.74175150462804,0.153142718852643,0.153142718852643,1.349392835171108,1.7837843875883446,7.6,52.33229864225021,116.38846632800868,10116.38846632799,10116.38846632799,10000.0,1000.0,0.0109449000010499,0.918986099990434,2.00001522898674e-07,1.5400000847876072e-05,1.5459240000054706,0.001111799996579,2.476998600002844,202.0,199.0,112.0,171.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,70.0,0.55,0.45,1.2024843325478831,2.2170112436808984,160,105,25,17,9,51.24999999999999,12.150090086299182,-9.689878468806665,1.503105415685083,-35.01932520581204,0.1503105415685083,0.1503105415685083,1.3181972994094089,1.728448345804178,8.0,56.00962292973951,120.24843325480664,10120.248433254788,10120.248433254788,10000.0,1000.0,0.0106259000021964,0.8714757999987341,2.00001522898674e-07,6.189999112393707e-05,1.536328099988168,0.0011764000082621,2.4196875000052387,183.0,213.0,123.0,173.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,15,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,1.854051935304742,3.4868024440200256,178,116,27,26,10,91.01123595505618,4.535478930778922,-22.746074982825505,2.083204421690884,-79.84035849968018,0.2083204421690883,0.2083204421690883,2.018885641096757,1.5570841209369448,8.9,97.11874860991004,185.40519353048865,10185.405193530474,10185.405193530474,10000.0,1000.0,0.0103445999993709,0.9198090999998384,2.00001522898674e-07,1.6999998479150236e-05,1.563149900001008,0.0017042999970726,2.495039599991287,75.0,74.0,370.0,173.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,15,none,target_1x_stop_low,0.5,eod,60.0,0.55,0.45,1.121922365872906,2.055169493768173,142,77,6,13,9,49.29577464788733,12.556222057102,-9.090987094757274,1.5801723463001145,-28.74175150462804,0.1580172346300114,0.1580172346300114,1.3428066703682109,1.7998753929665805,7.1,49.97513199804632,112.19223658730812,10112.19223658729,10112.19223658729,10000.0,1000.0,0.0112818999914452,0.9145951999962564,3.00002284348011e-07,3.1799994758330286e-05,1.5157055000017865,0.0012409999908413,2.4428882999927737,210.0,201.0,109.0,173.33333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,10,none,target_1x_stop_low,0.5,eod,60.0,0.55,0.45,1.097308699727655,1.966242800572403,146,81,8,15,9,49.31506849315068,12.039286996037756,-8.748201672556064,1.5031626023669156,-28.74175150462804,0.1503162602366915,0.1503162602366915,1.339006723834148,1.7828747765412645,7.3,49.35938420850616,109.73086997278484,10109.730869972766,10109.730869972766,10000.0,1000.0,0.0106986000027973,0.917221800002153,2.00001522898674e-07,1.5600002370774746e-05,1.5502601000043796,0.0011264000058872,2.4793389000114985,216.0,204.0,105.0,175.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,20,none,target_1x_stop_low,0.5,eod,60.0,0.55,0.45,1.1501067316072655,2.208658691863599,148,86,12,20,9,51.35135135135135,11.9048425497012,-9.37148177021958,1.5541982859559569,-28.74175150462804,0.1554198285955956,0.1554198285955956,1.3409002972490267,1.7631737510575205,7.4,52.32618582294088,115.0106731607408,10115.010673160728,10115.010673160728,10000.0,1000.0,0.0098943999910261,0.8115519999992102,3.00002284348011e-07,1.449999399483204e-05,1.3720753000088737,0.0011826999980257,2.1947336000012,203.0,202.0,122.0,175.66666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,1.8085145144883064,3.496828261572302,132,89,23,21,10,92.42424242424242,5.834333413130756,-35.00857735042716,2.7401735068006103,-79.84035849968018,0.274017350680061,0.274017350680061,2.033183666040252,1.4916602864541133,6.6,99.0420689991302,180.8514514488403,10180.85145144883,10180.85145144883,10000.0,1000.0,0.0099790999956894,0.8126408000098309,2.00001522898674e-07,1.819999306462705e-05,1.3551605999964522,0.0017720000032568,2.179586500002188,80.0,73.0,375.0,176.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,1.843759523855806,3.525953400840851,136,94,26,21,10,92.64705882352942,5.705060938694074,-35.00857735042716,2.711411064493983,-79.84035849968018,0.2711411064493983,0.2711411064493983,2.0533187369485675,1.5185343011219306,6.8,99.09150308735688,184.37595238559084,10184.37595238558,10184.37595238558,10000.0,1000.0,0.00978860000032,0.8077287000051001,2.049999602604657e-05,1.7099999240599573e-05,1.4052725999936229,0.0017444000113755,2.224586500000441,76.0,69.0,385.0,176.66666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,30,none,target_1x_stop_low,0.5,midpoint,60.0,0.55,0.45,2.352814000217513,3.68211855123832,112,76,20,16,10,91.07142857142856,7.766329889717614,-32.16028487076742,4.201453571817164,-79.84035849968018,0.4201453571817165,0.4201453571817165,2.463179825472403,1.863823846781992,5.6,101.7901808151291,235.2814000217612,10235.281400021751,10235.281400021751,10000.0,1000.0,0.0103824000107124,0.8755563000013353,4.999892553314567e-07,2.440001117065549e-05,1.5249678999971366,0.0015623999934177,2.4125154000066686,49.0,52.0,433.0,178.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,20,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,1.66265232245285,3.4243576034186387,156,107,29,24,10,91.02564102564102,4.89519992086817,-25.89913744804945,2.131605541606332,-79.84035849968018,0.2131605541606331,0.2131605541606331,1.9171029762163307,1.411314926114895,7.8,96.49079880119,166.26523224529387,10166.265232245283,10166.265232245283,10000.0,1000.0,0.0101447000051848,0.8134923000034178,2.00001522898674e-07,2.1200001356191933e-05,1.3975531000032788,0.00169819999428,2.2229280000028666,99.0,82.0,356.0,179.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,25,none,target_1x_stop_low,0.5,eod,60.0,0.55,0.45,1.116164169248241,2.167833087770121,154,97,20,22,9,50.64935064935064,11.767674842466226,-9.140076366614329,1.449563856166731,-28.74175150462804,0.1449563856166731,0.1449563856166731,1.3213620993725934,1.76211174601175,7.7,50.77336914554844,111.61641692483828,10111.616416924824,10111.616416924824,10000.0,1000.0,0.0110999000025913,0.8663852999889059,2.00001522898674e-07,1.85999961104244e-05,1.6212382999947297,0.0011904999992111,2.4999490000045625,211.0,211.0,115.0,179.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,15,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,1.6428753064737611,3.481356189271266,160,104,24,25,10,91.25,4.731704627713109,-25.875272453667,2.053594133092349,-79.84035849968018,0.2053594133092349,0.2053594133092349,1.9070299560078663,1.390818844666868,8.0,96.91173758052012,164.28753064738794,10164.287530647376,10164.287530647376,10000.0,1000.0,0.0101983999920776,0.8710997000016505,2.00001522898674e-07,1.68999977177009e-05,1.6918145999952685,0.0030055999959586,2.57615110000188,101.0,86.0,368.0,185.0
Custom,,,mean_reversion,full_day,False,static_pct,0.0025,1.0,0.0,15,none,target_1x_stop_low,0.5,sma,40.0,0.55,0.45,1.233231579309686,2.208349117978153,306,164,11,36,10,66.66666666666666,6.335765304796691,-10.253429473691428,0.8060337119673179,-58.81437736529108,0.0806033711967317,0.0806033711967317,1.235833400142498,1.5498600587128928,15.3,64.94094025956684,123.32315793099964,10123.323157930969,10123.323157930969,10000.0,1000.0,0.0111289000051328,0.8083041999925626,2.00001522898674e-07,1.2999997125007212e-05,1.3521440000040457,0.0014777999895159,2.173081499990076,181.0,257.0,121.0,186.33333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.001,1.0,0.0,20,none,target_1x_stop_low,0.5,sma,40.0,0.55,0.45,0.6263165035287784,1.1563261746660751,112,57,1,10,10,71.42857142857143,5.644825073423442,-10.197584536503244,1.1184223277301035,-35.40385479200518,0.1118422327730103,0.1118422327730103,1.383863270075684,1.865446680470802,5.6,26.80571986366003,62.6316503528858,10062.631650352878,10062.631650352878,10000.0,1000.0,0.0127042999956756,0.8907497000036528,2.00001522898674e-07,2.160000440198928e-05,1.5466657000069972,0.0013304999883985,2.451488899998367,351.0,186.0,23.0,186.66666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,20,none,target_1x_stop_low,0.5,sma,40.0,0.55,0.45,0.6144835452639199,1.101100672910451,106,53,0,9,10,71.69811320754717,5.9088195005264375,-10.872452432906895,1.1594029155924754,-35.40385479200518,0.1159402915592475,0.1159402915592475,1.3767831585105843,1.84985536517738,5.3,26.52231148370561,61.4483545264012,10061.448354526392,10061.448354526392,10000.0,1000.0,0.0106257000006735,0.8692626999982167,3.00002284348011e-07,1.550000160932541e-05,1.5124331999977585,0.0020477999933063,2.3944019000045955,354.0,189.0,17.0,186.66666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.0015,1.0,0.0,10,none,target_1x_stop_low,0.5,eod,60.0,0.55,0.45,1.055268817882388,2.19171228560088,156,96,18,17,9,51.28205128205128,11.2825611041539,-9.09935690468158,1.3529087408750753,-28.74175150462804,0.1352908740875075,0.1352908740875075,1.305188952806691,1.6033215244187768,7.8,52.93026839639155,105.52688178825588,10105.52688178824,10105.52688178824,10000.0,1000.0,0.0108583999972324,0.9316396000067472,2.00001522898674e-07,1.4000004739500582e-05,1.6054151999996975,0.0012166000087745,2.549159800008056,226.0,218.0,118.0,187.33333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,25,none,target_1x_stop_low,0.5,eod,60.0,0.55,0.45,0.985478085185732,2.065877434720065,132,77,11,17,9,50.0,12.614280077783205,-9.627982849947172,1.4931486139180157,-28.74175150462804,0.1493148613918015,0.1493148613918015,1.3101685238099916,1.549389057086707,6.6,51.16225875080921,98.54780851858902,10098.547808518571,10098.547808518571,10000.0,1000.0,0.0106332000141264,0.8264616000087699,2.00001522898674e-07,1.5900004655122757e-05,1.384110699989833,0.0011760000052163,2.222413299998152,240.0,215.0,111.0,188.66666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,20,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,1.556231527710115,3.4310816494102307,144,96,24,20,10,91.66666666666666,5.098743445476219,-30.148985771734655,2.161432677375313,-79.84035849968018,0.2161432677375312,0.2161432677375312,1.8603006523960897,1.332812893900341,7.2,95.95679564010338,155.62315277102255,10155.623152771012,10155.623152771012,10000.0,1000.0,0.0100102000142214,0.8318973000132246,2.00001522898674e-07,2.0199993741698563e-05,1.3861926999961725,0.0015783999988343,2.2297149999940302,117.0,90.0,360.0,189.0
Custom,,,mean_reversion,morning_only,False,static_pct,0.003,1.0,0.0,25,none,target_1x_stop_low,0.5,midpoint,70.0,0.55,0.45,1.737207287016172,3.585348572828769,120,80,20,19,10,91.66666666666666,6.341156644613864,-35.00857735042716,2.8953454783604458,-79.84035849968018,0.2895345478360445,0.2895345478360445,1.9924466622149504,1.4297087660774188,6.0,99.47045000270714,173.72072870162674,10173.720728701615,10173.720728701615,10000.0,1000.0,0.01070030000119,0.8061295000079554,3.00002284348011e-07,1.8099992303177714e-05,1.3671113000018522,0.00170330000401,2.1856776000058744,92.0,76.0,406.0,191.33333333333334
Custom,,,mean_reversion,morning_only,False,static_pct,0.002,1.0,0.0,25,none,target_1x_stop_low,0.5,eod,60.0,0.55,0.45,1.0423860276117194,2.2730561493113006,146,87,14,19,9,50.68493150684932,11.93909887440936,-9.375223766443222,1.427926065221784,-28.74175150462804,0.1427926065221784,0.1427926065221784,1.3088477475844715,1.6281243907705636,7.3,51.424923027083935,104.23860276119024,10104.238602761172,10104.238602761172,10000.0,1000.0,0.0135018000000854,0.9024722999893128,2.00001522898674e-07,1.68999977177009e-05,1.3800873000000138,0.0011580999998841,2.2972523999924306,229.0,216.0,130.0,191.66666666666666
Custom,,,mean_reversion,morning_only,False,static_pct,0.0025,1.0,0.0,30,none,target_1x_stop_low,0.5,eod,60.0,0.55,0.45,0.9503673317333414,2.0261462860742983,138,79,10,15,9,50.72463768115942,11.660193378126465,-9.207942207678755,1.3773439590340355,-28.74175150462804,0.1377343959034035,0.1377343959034035,1.3035638117036894,1.616292068558912,6.9,47.23655521726309,95.03673317334848,10095.036733173334,10095.036733173334,10000.0,1000.0,0.0094658000016352,0.7638899000012316,2.00001522898674e-07,1.4199991710484028e-05,1.3131451000081142,0.0012220999924466,2.087751200000639,252.0,220.0,107.0,193.0
