symbol,strategy_mode,signal_ts,entry_ts,signal_hour,time_bucket,month,date,action,reason,hybrid_branch_active,hybrid_regime_branch,mr_signal,price,sma,trend_sma,trend_sma_slope,atr_pct,atr_percentile,volatility_regime,adx,trend_proxy,bullish_regime,priority,entry_open,entry_fill,fwd_4b_gross_pct,fwd_4b_net_pct
HON,trend_pullback,2026-02-23 10:45:00-05:00,2026-02-23 11:00:00-05:00,10:00,morning,2026-02,2026-02-23,BUY,trend_pullback_entry,,,,243.07,243.749,242.205,0.18420000000003256,0.0025763479942073502,39.8,mid_vol,23.1278692281811,mixed,bullish,0.0,242.92,242.97,0.06586530545036433,0.022694406716868797
HON,trend_pullback,2026-02-23 11:00:00-05:00,2026-02-23 11:15:00-05:00,11:00,morning,2026-02,2026-02-23,BUY,trend_pullback_entry,,,,242.66,243.7,242.2464,0.1647000000000105,0.002517051427151377,36.12774451097805,mid_vol,21.884878209781544,mixed,bullish,0.0,242.51,242.56,0.25153601913323725,0.20825725593667813
HON,trend_pullback,2026-02-23 11:15:00-05:00,2026-02-23 11:30:00-05:00,11:00,morning,2026-02,2026-02-23,BUY,trend_pullback_entry,,,,242.67,243.63766666666666,242.2973,0.18360000000001264,0.002384260839547884,29.681274900398407,low_vol,20.939038295048686,mixed,bullish,0.0,242.96,243.01000000000002,0.061738557787292425,0.018575284967687365
HON,trend_pullback,2026-03-02 09:30:00-05:00,2026-03-02 09:45:00-05:00,09:00,open_30m,2026-03,2026-03-02,BUY,trend_pullback_entry,,,,242.09,243.04633333333334,241.9751,0.07230000000001269,0.00257148789332853,47.05882352941177,mid_vol,21.653025271662692,mixed,bullish,0.0,243.355,243.405,0.9492305479649082,0.9059517676300742
HON,trend_pullback,2026-03-03 11:00:00-05:00,2026-03-03 11:15:00-05:00,11:00,morning,2026-03,2026-03-03,BUY,trend_pullback_entry,,,,244.775,245.4633333333333,244.7011,0.11549999999999727,0.004208921066700175,100.0,high_vol,29.38423855582418,trend,bullish,0.0,244.78,244.83,-0.051066263583626106,-0.09390050238943104
HON,trend_pullback,2026-03-03 11:15:00-05:00,2026-03-03 11:30:00-05:00,11:00,morning,2026-03,2026-03-03,BUY,trend_pullback_entry,,,,244.85,245.34766666666667,244.7425,0.15270000000001005,0.004073369264949373,98.8,high_vol,28.252703887922603,trend,bullish,0.0,244.81,244.86,0.714840080062089,0.6718544474393525
HON,trend_pullback,2026-03-10 15:15:00-04:00,2026-03-10 15:30:00-04:00,15:00,afternoon,2026-03,2026-03-10,BUY,trend_pullback_entry,,,,241.21,243.83233333333334,238.5094,0.8196999999999832,0.004031446794715543,91.86046511627907,high_vol,41.070311811835715,trend,bullish,0.0,240.885,240.935,-0.9859476513689106,-1.0292480129495516
HON,trend_pullback,2026-03-10 15:30:00-04:00,2026-03-10 15:45:00-04:00,15:00,afternoon,2026-03,2026-03-10,BUY,trend_pullback_entry,,,,242.28,243.80766666666665,238.735,0.8777000000000044,0.004207507446400082,94.77756286266924,high_vol,39.618404375383584,trend,bullish,0.0,242.315,242.365,-1.5909044012958298,-1.6338362799909305
HON,trend_pullback,2026-03-11 09:30:00-04:00,2026-03-11 09:45:00-04:00,09:00,open_30m,2026-03,2026-03-11,BUY,trend_pullback_entry,,,,239.3,243.39833333333334,239.0654,0.8558000000000163,0.0046962598990941745,98.37728194726166,high_vol,38.24423538357991,trend,bearish,0.0,239.29,239.34,0.33014334071629425,0.2862928052143502
HON,trend_pullback,2026-03-11 10:30:00-04:00,2026-03-11 10:45:00-04:00,10:00,morning,2026-03,2026-03-11,BUY,trend_pullback_entry,,,,240.08,241.89800000000002,239.5767,0.6694999999999709,0.00471425933644281,97.98792756539235,high_vol,38.77431374178,trend,bearish,0.0,239.76,239.81,0.06464798131464845,0.020934823401853462
HON,trend_pullback,2026-03-11 10:45:00-04:00,2026-03-11 11:00:00-04:00,10:00,morning,2026-03,2026-03-11,BUY,trend_pullback_entry,,,,240.51,241.63533333333334,239.7105,0.6450999999999851,0.004596895869910809,96.98795180722891,high_vol,37.46407616745217,trend,bearish,0.0,240.375,240.425,-0.2350494019760781,-0.27859353228658396
HON,trend_pullback,2026-03-11 11:00:00-04:00,2026-03-11 11:15:00-04:00,11:00,morning,2026-03,2026-03-11,BUY,trend_pullback_entry,,,,240.34,241.33433333333332,239.8577,0.6517000000000053,0.0044677161324252635,96.19238476953907,high_vol,36.24742699129062,trend,bearish,0.0,239.57,239.62,0.24836164795258125,0.20457708037727118
HON,trend_pullback,2026-04-02 10:00:00-04:00,2026-04-02 10:15:00-04:00,10:00,open_30m,2026-04,2026-04-02,BUY,trend_pullback_entry,,,,227.35,228.324,226.78079999999997,0.2908999999999651,0.0032721401869043195,44.265593561368206,mid_vol,31.673984852131145,trend,bullish,0.0,227.255,227.305,1.0010780840905615,0.9548641252942047
HON,trend_pullback,2026-04-02 10:15:00-04:00,2026-04-02 10:30:00-04:00,10:00,open_30m,2026-04,2026-04-02,BUY,trend_pullback_entry,,,,227.43,228.1953333333333,226.8808,0.3119999999999834,0.0031252862511557916,35.140562248995984,mid_vol,30.560517979938822,trend,bullish,0.0,227.24,227.29000000000002,0.9725400457665814,0.9263294469620178
HON,trend_pullback,2026-04-08 14:30:00-04:00,2026-04-08 14:45:00-04:00,14:00,afternoon,2026-04,2026-04-08,BUY,trend_pullback_entry,,,,230.07,230.47566666666668,226.5768,0.2956000000000074,0.002713918768030702,20.776699029126213,low_vol,31.74229426730029,trend,bullish,0.0,230.01,230.06,0.4825877135776765,0.43701590889332925
HON,trend_pullback,2026-04-08 14:45:00-04:00,2026-04-08 15:00:00-04:00,14:00,afternoon,2026-04,2026-04-08,BUY,trend_pullback_entry,,,,229.64,230.44166666666666,226.62,0.2802000000000078,0.002658535963897129,20.155038759689923,low_vol,30.393569889681633,trend,bullish,0.0,229.65,229.70000000000002,1.2148922273024132,1.1690927296473546
HON,trend_pullback,2026-04-10 09:30:00-04:00,2026-04-10 09:45:00-04:00,09:00,open_30m,2026-04,2026-04-10,BUY,trend_pullback_entry,,,,234.735,235.49266666666665,232.6173,0.7554999999999836,0.002644158827103807,24.04040404040404,low_vol,37.810900415375905,trend,bullish,0.0,234.88,234.93,-0.0468324250681136,-0.09138832843826776
HON,trend_pullback,2026-04-10 09:45:00-04:00,2026-04-10 10:00:00-04:00,09:00,open_30m,2026-04,2026-04-10,BUY,trend_pullback_entry,,,,235.035,235.47366666666667,232.7254,0.6049999999999898,0.0027119961129323526,28.024193548387096,low_vol,35.847679117184114,trend,bullish,0.0,234.9,234.95000000000002,0.021285653469554255,-0.02328112364334629
HON,trend_pullback,2026-04-10 10:30:00-04:00,2026-04-10 10:45:00-04:00,10:00,morning,2026-04,2026-04-10,BUY,trend_pullback_entry,,,,234.77,235.37033333333332,233.05700000000002,0.5118000000000222,0.002776115989067872,32.26452905811623,low_vol,30.990249226164526,trend,bullish,0.0,234.9,234.95000000000002,0.059599829714766434,0.015024898914646203
HON,trend_pullback,2026-04-10 10:45:00-04:00,2026-04-10 11:00:00-04:00,10:00,morning,2026-04,2026-04-10,BUY,trend_pullback_entry,,,,234.95,235.31166666666667,233.1484,0.5311000000000092,0.002648810920194271,24.0,low_vol,29.160724768990075,trend,bullish,0.0,234.83,234.88000000000002,-0.025550398160372297,-0.0701198910081871
C,trend_pullback,2026-02-04 14:45:00-05:00,2026-02-04 15:00:00-05:00,14:00,afternoon,2026-02,2026-02-04,BUY,trend_pullback_entry,,,,117.74,118.13033333333333,117.65780000000001,0.07010000000001071,0.005074891441586381,79.89276139410188,high_vol,23.095631317685193,mixed,bullish,0.0,117.81,117.86,-0.339529751294462,-0.42623213982691366
C,trend_pullback,2026-02-06 14:15:00-05:00,2026-02-06 14:30:00-05:00,14:00,afternoon,2026-02,2026-02-06,BUY,trend_pullback_entry,,,,122.13,122.35933333333332,118.1023,0.5011999999999972,0.003978833038316721,37.11583924349882,mid_vol,47.35576382296989,trend,bullish,0.0,122.135,122.185,-0.17603471568346782,-0.25980578630764056
C,trend_pullback,2026-02-06 14:30:00-05:00,2026-02-06 14:45:00-05:00,14:00,afternoon,2026-02,2026-02-06,BUY,trend_pullback_entry,,,,122.05,122.366,118.1857,0.48579999999999757,0.0038901816741412024,35.613207547169814,mid_vol,46.10558102784222,trend,bullish,0.0,122.09,122.14,0.13105086411663247,0.04712395611593365
C,trend_pullback,2026-02-06 14:45:00-05:00,2026-02-06 15:00:00-05:00,14:00,afternoon,2026-02,2026-02-06,BUY,trend_pullback_entry,,,,122.11,122.396,118.2633,0.4586000000000041,0.003780172884680166,32.23529411764706,low_vol,45.103113883215556,trend,bullish,0.0,122.1,122.14999999999999,0.45454545454546014,0.3704928366762374
C,trend_pullback,2026-02-06 15:00:00-05:00,2026-02-06 15:15:00-05:00,15:00,afternoon,2026-02,2026-02-06,BUY,trend_pullback_entry,,,,122.1,122.42733333333334,118.34360000000001,0.4323000000000121,0.003627448135209913,28.63849765258216,low_vol,44.172251534633666,trend,bullish,0.0,122.05,122.1,0.8111429741909127,0.7269107289107524
C,trend_pullback,2026-02-06 15:15:00-05:00,2026-02-06 15:30:00-05:00,15:00,afternoon,2026-02,2026-02-06,BUY,trend_pullback_entry,,,,121.92,122.40133333333333,118.43379999999999,0.41929999999997847,0.0035725114975971857,25.761124121779858,low_vol,42.80195246113762,trend,bullish,0.0,121.91,121.96,0.8858994340086936,0.8015421449655719
C,trend_pullback,2026-02-10 09:30:00-05:00,2026-02-10 09:45:00-05:00,09:00,open_30m,2026-02,2026-02-10,BUY,trend_pullback_entry,,,,124.05,124.56099999999999,123.37299999999999,0.5429999999999922,0.003628326198100991,31.79824561403509,low_vol,32.44703985087526,trend,bullish,0.0,124.06,124.11,0.032242463324191555,-0.05034421078075865
C,trend_pullback,2026-02-10 09:45:00-05:00,2026-02-10 10:00:00-05:00,09:00,open_30m,2026-02,2026-02-10,BUY,trend_pullback_entry,,,,124.2,124.55366666666667,123.4268,0.4222000000000037,0.0038366806092521026,37.85557986870897,mid_vol,31.265020836733946,trend,bullish,0.0,124.135,124.185,-0.6162645506907806,-0.6985414502556636
C,trend_pullback,2026-02-10 10:00:00-05:00,2026-02-10 10:15:00-05:00,10:00,open_30m,2026-02,2026-02-10,BUY,trend_pullback_entry,,,,123.83,124.50566666666667,123.46539999999999,0.2885999999999882,0.003896300522431933,39.082969432314414,mid_vol,29.641135900508765,trend,bullish,0.0,123.935,123.985,-1.286964941299874,-1.3691008589748548
C,trend_pullback,2026-02-10 10:15:00-05:00,2026-02-10 10:30:00-05:00,10:00,open_30m,2026-02,2026-02-10,BUY,trend_pullback_entry,,,,123.985,124.472,123.5061,0.2483000000000004,0.00398217849970659,42.0479302832244,mid_vol,28.532238922262263,trend,bullish,0.0,123.98,124.03,-1.790611388933698,-1.872515197935968
C,trend_pullback,2026-02-10 10:30:00-05:00,2026-02-10 10:45:00-05:00,10:00,morning,2026-02,2026-02-10,BUY,trend_pullback_entry,,,,124.1,124.44633333333333,123.5549,0.23580000000001178,0.003887127441417966,38.91304347826087,mid_vol,27.502548871033365,trend,bullish,0.0,123.93,123.98,-1.6218833212297308,-1.703887401193731
C,trend_pullback,2026-02-18 13:15:00-05:00,2026-02-18 13:30:00-05:00,13:00,midday,2026-02,2026-02-18,BUY,trend_pullback_entry,,,,115.97,116.59766666666665,114.069,0.5785000000000053,0.004086758912864616,31.764705882352942,low_vol,44.31430516005508,trend,bearish,0.0,115.995,116.045,-0.2198370619423334,-0.30791580852255723
C,trend_pullback,2026-02-18 13:30:00-05:00,2026-02-18 13:45:00-05:00,13:00,afternoon,2026-02,2026-02-18,BUY,trend_pullback_entry,,,,115.91,116.547,114.1706,0.5622999999999934,0.003984765646144072,29.354207436399218,low_vol,42.592809876055625,trend,bearish,0.0,115.91,115.96,-0.14666551634889285,-0.23483890996895979
C,trend_pullback,2026-02-18 13:45:00-05:00,2026-02-18 14:00:00-05:00,13:00,afternoon,2026-02,2026-02-18,BUY,trend_pullback_entry,,,,115.815,116.51533333333333,114.2772,0.5527999999999906,0.0039560409881395095,28.515625,low_vol,40.15875858518846,trend,bearish,0.0,115.74,115.78999999999999,-0.047520304129940044,-0.13586302789531146
C,trend_pullback,2026-02-18 14:00:00-05:00,2026-02-18 14:15:00-05:00,14:00,afternoon,2026-02,2026-02-18,BUY,trend_pullback_entry,,,,115.85,116.48,114.3884,0.545400000000015,0.003860407874429927,26.120857699805068,low_vol,37.89856810081181,trend,bearish,0.0,115.805,115.855,0.06908164587021139,-0.01926295800784601
C,trend_pullback,2026-02-18 14:15:00-05:00,2026-02-18 14:30:00-05:00,14:00,afternoon,2026-02,2026-02-18,BUY,trend_pullback_entry,,,,115.74,116.40933333333332,114.49680000000001,0.5364000000000004,0.0037331008413471027,21.011673151750973,low_vol,35.79981979389062,trend,bearish,0.0,115.83,115.88,-0.12086678753345469,-0.20911080428028297
C,trend_pullback,2026-02-18 14:30:00-05:00,2026-02-18 14:45:00-05:00,14:00,afternoon,2026-02,2026-02-18,BUY,trend_pullback_entry,,,,115.74,116.35933333333332,114.605,0.5360000000000014,0.003651594823315606,20.0,low_vol,33.572669061387835,trend,bearish,0.0,115.86,115.91,-0.030208872777487128,-0.1184696747476437
C,trend_pullback,2026-02-18 14:45:00-05:00,2026-02-18 15:00:00-05:00,14:00,afternoon,2026-02,2026-02-18,BUY,trend_pullback_entry,,,,115.685,116.28166666666667,114.71620000000001,0.5456000000000216,0.0036856627930878317,20.54263565891473,low_vol,31.758233627529798,trend,bearish,0.0,115.705,115.755,0.4753467870878503,0.38675210574058383
C,trend_pullback,2026-03-10 14:15:00-04:00,2026-03-10 14:30:00-04:00,14:00,afternoon,2026-03,2026-03-10,BUY,trend_pullback_entry,,,,109.63,109.94333333333334,106.23639999999999,0.4333999999999918,0.0066397132652083425,74.8046875,high_vol,43.26819677596476,trend,bullish,0.0,109.665,109.715,-0.2781197282633537,-0.37113822175637096
C,trend_pullback,2026-03-10 14:30:00-04:00,2026-03-10 14:45:00-04:00,14:00,afternoon,2026-03,2026-03-10,BUY,trend_pullback_entry,,,,109.605,109.931,106.309,0.4106999999999914,0.006570902623343739,73.2943469785575,high_vol,41.296860461426085,trend,bullish,0.0,109.57,109.61999999999999,-0.14602537190836598,-0.23918299580367375
C,trend_pullback,2026-03-10 14:45:00-04:00,2026-03-10 15:00:00-04:00,14:00,afternoon,2026-03,2026-03-10,BUY,trend_pullback_entry,,,,109.75,109.94833333333332,106.3876,0.40149999999999864,0.0063473147845172,68.48249027237354,high_vol,39.466333883640175,trend,bullish,0.0,109.83,109.88,-0.7784758262769771,-0.8711299599563063
C,trend_pullback,2026-03-10 15:00:00-04:00,2026-03-10 15:15:00-04:00,15:00,afternoon,2026-03,2026-03-10,BUY,trend_pullback_entry,,,,109.575,109.926,106.4607,0.38219999999999743,0.006265135666249419,65.8252427184466,mid_vol,37.59311186631215,trend,bullish,0.0,109.695,109.74499999999999,-1.1258489448014946,-1.218456330584536
C,trend_pullback,2026-03-10 15:15:00-04:00,2026-03-10 15:30:00-04:00,15:00,afternoon,2026-03,2026-03-10,BUY,trend_pullback_entry,,,,109.36,109.87733333333334,106.51700000000001,0.3546000000000191,0.006119715440602881,62.2093023255814,mid_vol,35.601915006872765,trend,bullish,0.0,109.28,109.33,-0.7686676427525654,-0.8617823104362855
C,trend_pullback,2026-03-10 15:30:00-04:00,2026-03-10 15:45:00-04:00,15:00,afternoon,2026-03,2026-03-10,BUY,trend_pullback_entry,,,,109.41,109.86066666666667,106.6426,0.40620000000001255,0.005882380200031527,56.479690522243715,mid_vol,33.60030231447434,trend,bullish,0.0,109.34,109.39,-0.8779952441924345,-0.9710099643477407
C,trend_pullback,2026-03-11 09:30:00-04:00,2026-03-11 09:45:00-04:00,09:00,open_30m,2026-03,2026-03-11,BUY,trend_pullback_entry,,,,108.46,109.75566666666667,106.89209999999999,0.5044999999999789,0.006306139185557031,63.691683569979716,mid_vol,30.2759346778718,trend,bullish,0.0,108.46,108.50999999999999,0.21205974552830903,0.1178046263017336
C,trend_pullback,2026-03-11 09:45:00-04:00,2026-03-11 10:00:00-04:00,09:00,open_30m,2026-03,2026-03-11,BUY,trend_pullback_entry,,,,108.44,109.65733333333333,107.01289999999999,0.5521999999999849,0.006271756684968447,63.56275303643725,mid_vol,29.37967753938712,trend,bearish,0.0,108.4,108.45,0.6688191881918767,0.574302443522356
C,trend_pullback,2026-03-11 10:00:00-04:00,2026-03-11 10:15:00-04:00,10:00,open_30m,2026-03,2026-03-11,BUY,trend_pullback_entry,,,,108.38,109.56400000000001,107.1192,0.6021999999999963,0.006581618138516417,70.5050505050505,high_vol,27.488915760871382,trend,bearish,0.0,108.345,108.395,-0.09691264017721536,-0.19112311453479836
C,trend_pullback,2026-03-11 10:15:00-04:00,2026-03-11 10:30:00-04:00,10:00,open_30m,2026-03,2026-03-11,BUY,trend_pullback_entry,,,,107.595,109.40133333333333,107.2088,0.5661999999999949,0.0068531497481171665,75.20161290322581,high_vol,26.739575430143084,trend,bearish,0.0,107.58,107.63,0.5205428518311974,0.425390132862583
C,trend_pullback,2026-03-11 10:30:00-04:00,2026-03-11 10:45:00-04:00,10:00,morning,2026-03,2026-03-11,BUY,trend_pullback_entry,,,,108.69,109.26133333333334,107.3196,0.5489000000000033,0.0070454243477075405,79.67806841046277,high_vol,25.780256296090936,trend,bearish,0.0,108.63,108.67999999999999,-0.7548559329835158,-0.8485218991534565
C,trend_pullback,2026-03-11 11:00:00-04:00,2026-03-11 11:15:00-04:00,11:00,morning,2026-03,2026-03-11,BUY,trend_pullback_entry,,,,108.24,109.01833333333335,107.5213,0.5084000000000088,0.007235416578405899,83.16633266533066,high_vol,23.247675220937026,mixed,bullish,0.0,108.16,108.21,-0.28198964497040735,-0.3762722484058713
C,trend_pullback,2026-03-11 11:15:00-04:00,2026-03-11 11:30:00-04:00,11:00,morning,2026-03,2026-03-11,BUY,trend_pullback_entry,,,,108.14,108.89166666666667,107.61309999999999,0.49389999999998224,0.007035258115013942,78.8,high_vol,22.590905471758767,mixed,bullish,0.0,108.04,108.09,-0.1758607922991595,-0.27029493940235627
C,trend_pullback,2026-03-20 10:15:00-04:00,2026-03-20 10:30:00-04:00,10:00,open_30m,2026-03,2026-03-20,BUY,trend_pullback_entry,,,,109.215,109.533,108.95309999999999,0.13459999999999184,0.006368909070269935,71.7741935483871,high_vol,24.850317152310406,mixed,bullish,0.0,109.275,109.325,0.1509951956074052,0.057455751200552636
C,trend_pullback,2026-03-20 11:15:00-04:00,2026-03-20 11:30:00-04:00,11:00,morning,2026-03,2026-03-20,BUY,trend_pullback_entry,,,,109.44,109.65133333333333,109.04440000000001,0.10520000000001062,0.006496739288129993,74.6,high_vol,28.787395423783625,trend,bullish,0.0,109.5,109.55,0.9863013698630121,0.8925686900958567
C,trend_pullback,2026-03-20 14:15:00-04:00,2026-03-20 14:30:00-04:00,14:00,afternoon,2026-03,2026-03-20,BUY,trend_pullback_entry,,,,109.86,110.27333333333333,109.43430000000001,0.14740000000000464,0.005174580677423786,37.890625,mid_vol,39.58192802418462,trend,bullish,0.0,109.92,109.97,-0.3275109170305672,-0.4202958988815112
C,trend_pullback,2026-03-20 14:30:00-04:00,2026-03-20 14:45:00-04:00,14:00,afternoon,2026-03,2026-03-20,BUY,trend_pullback_entry,,,,109.545,110.27233333333334,109.4477,0.1261999999999972,0.005131767526641437,35.67251461988304,mid_vol,37.04176657821546,trend,bullish,0.0,109.57,109.61999999999999,-0.18709500775759633,-0.28023389892355227
C,trend_pullback,2026-03-20 14:45:00-04:00,2026-03-20 15:00:00-04:00,14:00,afternoon,2026-03,2026-03-20,BUY,trend_pullback_entry,,,,109.745,110.26533333333333,109.4733,0.125,0.004990837954333859,32.490272373540854,low_vol,34.68304523552981,trend,bullish,0.0,109.75,109.8,-0.2004555808656026,-0.2934389799635596
C,trend_pullback,2026-03-20 15:00:00-04:00,2026-03-20 15:15:00-04:00,15:00,afternoon,2026-03,2026-03-20,BUY,trend_pullback_entry,,,,109.69,110.282,109.4985,0.11960000000001969,0.004845052711458792,27.37864077669903,low_vol,32.77116629215825,trend,bullish,0.0,109.715,109.765,2.9758920840359115,2.8814327882294037
C,trend_pullback,2026-03-20 15:15:00-04:00,2026-03-20 15:30:00-04:00,15:00,afternoon,2026-03,2026-03-20,BUY,trend_pullback_entry,,,,109.56,110.24633333333333,109.5169,0.11140000000001749,0.004693383804672512,21.705426356589147,low_vol,30.644894037579736,trend,bullish,0.0,109.58,109.63,2.559773681328716,2.4653903128705905
C,trend_pullback,2026-03-23 13:15:00-04:00,2026-03-23 13:30:00-04:00,13:00,midday,2026-03,2026-03-23,BUY,trend_pullback_entry,,,,111.54,112.04533333333333,110.60969999999999,0.25099999999997635,0.005680323452203708,56.97445972495088,mid_vol,23.713016804274144,mixed,bullish,0.0,111.55,111.6,0.5109816225907732,0.41914695340502706
C,trend_pullback,2026-03-24 10:00:00-04:00,2026-03-24 10:15:00-04:00,10:00,open_30m,2026-03,2026-03-24,BUY,trend_pullback_entry,,,,111.485,111.80266666666667,111.1819,0.16429999999999723,0.005916474196083664,63.70967741935484,mid_vol,21.55864427251867,mixed,bullish,0.0,111.55,111.6,1.900493052442855,1.8080358422939071
C,trend_pullback,2026-04-01 14:00:00-04:00,2026-04-01 14:15:00-04:00,14:00,afternoon,2026-04,2026-04-01,BUY,trend_pullback_entry,,,,115.115,115.633,112.73989999999999,0.7952999999999975,0.004497111096415898,23.196881091617932,low_vol,39.27103266736666,trend,bullish,0.0,115.08,115.13,-0.16944734098018177,-0.2582320854685918
C,trend_pullback,2026-04-01 14:15:00-04:00,2026-04-01 14:30:00-04:00,14:00,afternoon,2026-04,2026-04-01,BUY,trend_pullback_entry,,,,114.72,115.60033333333334,112.8866,0.783600000000007,0.0045451685284860766,25.09727626459144,low_vol,36.500261206878164,trend,bullish,0.0,114.75,114.8,0.48801742919390173,0.39869686411151406
C,trend_pullback,2026-04-01 14:30:00-04:00,2026-04-01 14:45:00-04:00,14:00,afternoon,2026-04,2026-04-01,BUY,trend_pullback_entry,,,,114.78,115.53999999999999,113.0492,0.786200000000008,0.004510792408236249,23.300970873786408,low_vol,34.01475968070311,trend,bullish,0.0,114.795,114.845,0.5096040768326092,0.4203083286168294
C,trend_pullback,2026-04-07 11:15:00-04:00,2026-04-07 11:30:00-04:00,11:00,morning,2026-04,2026-04-07,BUY,trend_pullback_entry,,,,116.24,116.60166666666667,115.9867,0.18099999999999739,0.00434868844333298,23.705179282868524,low_vol,20.602655674728585,mixed,bullish,0.0,116.36,116.41,0.13750429700927863,0.04954196374882258
C,trend_pullback,2026-04-08 14:45:00-04:00,2026-04-08 15:00:00-04:00,14:00,afternoon,2026-04,2026-04-08,BUY,trend_pullback_entry,,,,122.76,123.105,119.4648,0.6695999999999884,0.0043878320935255115,37.4031007751938,mid_vol,43.45607399889797,trend,bullish,0.0,122.72,122.77,0.6518904823989546,0.5681718660910633
C,trend_pullback,2026-04-08 15:15:00-04:00,2026-04-08 15:30:00-04:00,15:00,afternoon,2026-04,2026-04-08,BUY,trend_pullback_entry,,,,122.93,123.19699999999999,119.7004,0.616500000000002,0.004237806452751502,31.853281853281853,low_vol,41.58796338801994,trend,bullish,0.0,122.9,122.95,0.4841334418226191,0.4006026840179061
C,trend_pullback,2026-04-09 09:30:00-04:00,2026-04-09 09:45:00-04:00,09:00,open_30m,2026-04,2026-04-09,BUY,trend_pullback_entry,,,,122.93,123.24933333333334,120.1199,0.6551000000000045,0.004540007430569541,43.03030303030303,mid_vol,38.756475597079415,trend,bullish,0.0,122.96,123.00999999999999,0.06506180871829255,-0.018258840744636018
C,trend_pullback,2026-04-09 10:00:00-04:00,2026-04-09 10:15:00-04:00,10:00,open_30m,2026-04,2026-04-09,BUY,trend_pullback_entry,,,,122.845,123.25833333333334,120.375,0.6745999999999981,0.004691262100296683,49.094567404426556,mid_vol,35.803826529992094,trend,bullish,0.0,122.81,122.86,0.24427978177672596,0.16078691193227998
C,trend_pullback,2026-04-09 10:15:00-04:00,2026-04-09 10:30:00-04:00,10:00,open_30m,2026-04,2026-04-09,BUY,trend_pullback_entry,,,,122.89,123.24633333333333,120.50200000000001,0.6573000000000206,0.004558010767610004,42.971887550200805,mid_vol,33.99741853296376,trend,bullish,0.0,123.04,123.09,0.4673276983094836,0.3838964984970289
C,trend_pullback,2026-04-09 10:30:00-04:00,2026-04-09 10:45:00-04:00,10:00,morning,2026-04,2026-04-09,BUY,trend_pullback_entry,,,,123.04,123.24499999999999,120.645,0.6590999999999951,0.004337579684893827,36.673346693386776,mid_vol,32.55260583984464,trend,bullish,0.0,123.04,123.09,0.6420676202860793,0.5585654399220061
C,trend_pullback,2026-04-10 10:00:00-04:00,2026-04-10 10:15:00-04:00,10:00,open_30m,2026-04,2026-04-10,BUY,trend_pullback_entry,,,,124.435,124.693,123.6792,0.1419999999999959,0.0037488226561730995,20.523138832997986,low_vol,30.46393993651882,trend,bullish,0.0,124.41,124.46,0.5345229483160568,0.45196111200388034
JPM,trend_pullback,2026-01-16 15:15:00-05:00,2026-01-16 15:30:00-05:00,15:00,afternoon,2026-01,2026-01-16,BUY,trend_pullback_entry,,,,312.95,315.0296666666666,312.2985,0.6062999999999761,0.002693593905857505,20.634920634920636,low_vol,28.846075952392532,trend,bearish,0.0,312.91,312.96000000000004,-1.9654213671662886,-1.9990603271983785
JPM,trend_pullback,2026-01-22 13:45:00-05:00,2026-01-22 14:00:00-05:00,13:00,afternoon,2026-01,2026-01-22,BUY,trend_pullback_entry,,,,304.905,305.6853333333333,303.9677,0.035399999999981446,0.0036697284060443346,53.333333333333336,mid_vol,23.14049983917879,mixed,bearish,0.0,304.905,304.955,-0.43784129482953044,-0.47256123034545683
JPM,trend_pullback,2026-01-22 14:00:00-05:00,2026-01-22 14:15:00-05:00,14:00,afternoon,2026-01,2026-01-22,BUY,trend_pullback_entry,,,,304.99,305.66299999999995,304.0056,0.092899999999986,0.0035424910923038005,50.0,mid_vol,22.49778246981581,mixed,bearish,0.0,304.98,305.03000000000003,-0.45904649485213267,-0.49375490935319705
JPM,trend_pullback,2026-01-22 14:15:00-05:00,2026-01-22 14:30:00-05:00,14:00,afternoon,2026-01,2026-01-22,BUY,trend_pullback_entry,,,,304.895,305.6513333333333,304.0577,0.14510000000001355,0.0033455350336398207,32.846715328467155,low_vol,21.7280181304466,mixed,bearish,0.0,304.93,304.98,-0.5066736628078627,-0.5413796314512638
JPM,trend_pullback,2026-01-22 14:30:00-05:00,2026-01-22 14:45:00-05:00,14:00,afternoon,2026-01,2026-01-22,BUY,trend_pullback_entry,,,,304.18,305.5663333333333,304.1017,0.18439999999998236,0.0033040774149378123,31.159420289855074,low_vol,20.218716142001103,mixed,bearish,0.0,304.15,304.2,-0.34686832155184943,-0.3816844181459487
JPM,trend_pullback,2026-01-30 10:45:00-05:00,2026-01-30 11:00:00-05:00,10:00,morning,2026-01,2026-01-30,BUY,trend_pullback_entry,,,,305.14,305.9603333333333,303.461,0.6482000000000312,0.0035937801598651224,68.81720430107526,high_vol,37.47554841144301,trend,bullish,0.0,304.985,305.035,-0.44100529534240285,-0.47571613093580256
JPM,trend_pullback,2026-01-30 11:00:00-05:00,2026-01-30 11:15:00-05:00,11:00,morning,2026-01,2026-01-30,BUY,trend_pullback_entry,,,,304.8,305.97833333333335,303.5287,0.5432999999999879,0.0035212502375694004,63.57142857142857,mid_vol,35.33807753903564,trend,bullish,0.0,304.795,304.845,-0.47080824816680134,-0.5055345831488239
