symbol,entry_ts,exit_ts,entry_price,exit_price,shares,position_notional,holding_bars,realized_pnl,realized_return_pct,entry_branch,exit_reason,forced_close,eod_exit,slippage_per_share,strategy_mode,signal_ts,signal_hour,time_bucket,month,date,action,reason,hybrid_branch_active,hybrid_regime_branch,mr_signal,price,sma,trend_sma,trend_sma_slope,atr_pct,atr_percentile,volatility_regime,adx,trend_proxy,bullish_regime,priority,entry_open,entry_fill,fwd_1b_gross_pct,fwd_1b_net_pct,fwd_2b_gross_pct,fwd_2b_net_pct,fwd_3b_gross_pct,fwd_3b_net_pct,fwd_4b_gross_pct,fwd_4b_net_pct,fwd_5b_gross_pct,fwd_5b_net_pct,path_bar_count,signal_close,signal_to_entry_gap_pct,gross_close_1b_return_pct,net_exit_1b_return_pct,gross_close_2b_return_pct,net_exit_2b_return_pct,gross_close_3b_return_pct,net_exit_3b_return_pct,gross_close_4b_return_pct,net_exit_4b_return_pct,gross_close_5b_return_pct,net_exit_5b_return_pct,mfe_pct,mae_pct,peak_favorable_bar,worst_adverse_bar,best_net_exit_pct,best_exit_bar,worst_net_exit_pct,worst_exit_bar,drawdown_before_best_pct
HON,2026-01-30 18:30:00+00:00,2026-01-30 19:30:00+00:00,226.58,226.98499999999999,4.413452202312649,1000.0,5,1.7674481419364838,0.17674481419364838,,trend_pullback_fixed_bars_exit,False,False,0.05,trend_pullback,2026-01-30 13:15:00-05:00,13:00,midday,2026-01,2026-01-30,BUY,trend_pullback_entry,,,,226.38,227.808,225.2988,0.7317000000000178,0.003738070400080201,74.39446366782006,high_vol,22.87390592149216,mixed,bullish,0.0,226.53,226.58,-0.030900984417071987,-0.07702868743931504,0.4922085375005558,0.4459653985347358,0.556217719507346,0.5099604554682514,0.3575685339690117,0.3113551063641921,0.3399108285878295,0.29370129755494645,5,226.38,0.08834702712254486,-0.05296142642775379,-0.07702868743931504,0.470032659546296,0.4459653985347358,0.5340277164798215,0.5099604554682514,0.33542236737575726,0.3113551063641921,0.3177685585665102,0.29370129755494645,0.6443640215376377,-0.18536499249713825,3,1,0.5099604554682514,3,-0.07702868743931504,1,-0.07702868743931504
AMD,2026-02-02 20:00:00+00:00,2026-02-03 14:30:00+00:00,246.53,251.41,4.056301464324829,1000.0,5,19.774751145905157,1.9774751145905156,,trend_pullback_fixed_bars_exit,False,False,0.05,trend_pullback,2026-02-02 14:45:00-05:00,14:00,afternoon,2026-02,2026-02-02,BUY,trend_pullback_entry,,,,246.45,248.30066666666667,243.8689,0.006300000000010186,0.005889703071680666,25.856697819314643,low_vol,23.34733133295118,mixed,bearish,0.0,246.48,246.53,0.012171372930867064,-0.03039411025027903,0.15822784810127183,0.11563274246542506,-0.3286270691333992,-0.3711234332535696,-0.11359948068808874,-0.15613945564434745,-0.22719896137617748,-0.2697158966454481,5,246.45,0.03246094542504058,-0.008112602928653807,-0.03039411025027903,0.13791424978704556,0.11563274246542506,-0.3488419259319408,-0.3711234332535696,-0.1338579483227244,-0.15613945564434745,-0.2474343893238201,-0.2697158966454481,2.409443069808947,-0.5313754918265534,5,4,0.11563274246542506,2,-0.3711234332535696,3,-0.03039411025027903
AMD,2026-02-03 14:45:00+00:00,2026-02-03 15:45:00+00:00,246.27,242.47,4.060583911966541,1000.0,5,-15.450218865472834,-1.5450218865472833,,trend_pullback_fixed_bars_exit,False,False,0.05,trend_pullback,2026-02-03 09:30:00-05:00,09:00,open_30m,2026-02,2026-02-03,BUY,trend_pullback_entry,,,,245.92,247.72666666666666,243.8764,0.007499999999993179,0.007101745302785563,48.15950920245399,mid_vol,20.97245125446802,mixed,bearish,0.0,246.22,246.27,-1.1148566322800766,-1.1572361229544867,-1.4661684672244273,-1.508476631339579,-1.120948745024771,-1.1633269988224357,-1.4133701567703638,-1.455689040484026,-0.1685484526033596,-0.21112007146628003,5,245.92,0.14232270657125193,-1.1349332033946546,-1.1572361229544867,-1.4861737117797524,-1.508476631339579,-1.1410240792625987,-1.1633269988224357,-1.4333861209241894,-1.455689040484026,-0.18881715190644552,-0.21112007146628003,0.6334510902667813,-1.802899256913143,1,2,-0.21112007146628003,5,-1.508476631339579,2,-1.508476631339579
JPM,2026-02-03 18:30:00+00:00,2026-02-03 19:30:00+00:00,310.15000000000003,310.59999999999997,3.2242463324197965,1000.0,5,1.430910849588713,0.1430910849588713,,trend_pullback_fixed_bars_exit,False,False,0.05,trend_pullback,2026-02-03 13:15:00-05:00,13:00,midday,2026-02,2026-02-03,BUY,trend_pullback_entry,,,,310.02,313.19066666666663,309.03340000000003,0.7250000000000227,0.003932282174198942,86.51026392961877,high_vol,26.691834591012572,trend,bullish,0.0,310.1,310.15000000000003,0.15156401160914879,0.1172971142995152,-0.04192196065785084,-0.07615766564565547,0.19509835536922326,0.1608244397871772,0.024185746533372663,-0.010060615831059749,0.47565301515639014,0.4413338707077059,5,310.02,0.04193277853043426,0.13541834596161825,0.1172971142995152,-0.05803643398355853,-0.07615766564565547,0.17894567144928258,0.1608244397871772,0.008060615831042159,-0.010060615831059749,0.4594551023698063,0.4413338707077059,0.4594551023698063,-0.31758826374335436,5,3,0.4413338707077059,5,-0.07615766564565547,2,-0.07615766564565547
HON,2026-02-03 18:45:00+00:00,2026-02-03 19:45:00+00:00,229.66000000000003,229.185,4.354262823304015,1000.0000000000001,5,-2.088274841069392,-0.2088274841069392,,trend_pullback_fixed_bars_exit,False,False,0.05,trend_pullback,2026-02-03 13:30:00-05:00,13:00,afternoon,2026-02,2026-02-03,BUY,trend_pullback_entry,,,,229.76,230.754,228.1929,0.36810000000002674,0.0029273772422172494,44.15204678362573,mid_vol,35.31357376602419,trend,bullish,0.0,229.61,229.66000000000003,-0.13936675231915926,-0.18487903857877652,-0.19380688994382717,-0.23930732387007084,-0.2134053394887022,-0.2589015065749436,-0.14589956883411348,-0.19141043281372278,-0.20033970645878138,-0.24583871810502844,5,229.76,-0.043523676880207994,-0.16110772446226287,-0.18487903857877652,-0.21553600975356305,-0.23930732387007084,-0.2351301924584257,-0.2589015065749436,-0.16763911869721296,-0.19141043281372278,-0.22206740398851313,-0.24583871810502844,0.013062788469900161,-0.3918836540973762,1,2,-0.18487903857877652,1,-0.2589015065749436,3,-0.18487903857877652
HON,2026-02-03 20:00:00+00:00,2026-02-04 14:30:00+00:00,229.49,233.45,4.35748834371868,1000.0,5,17.235653841125895,1.7235653841125895,,trend_pullback_fixed_bars_exit,False,False,0.05,trend_pullback,2026-02-03 14:45:00-05:00,14:00,afternoon,2026-02,2026-02-03,BUY,trend_pullback_entry,,,,229.15,230.27866666666665,228.4016,0.20869999999999322,0.002585810566141009,34.5821325648415,mid_vol,25.572765641452502,trend,bullish,0.0,229.44,229.49,-0.04794281729427529,-0.09350725521809408,0.24843096234309328,0.20280195215476626,0.3138075313807527,0.26816427731054093,0.675557880055793,0.6298358098391987,2.615062761506276,2.5689181227940026,5,229.15,0.14837442723107283,-0.0697198134994974,-0.09350725521809408,0.22658939387336344,0.20280195215476626,0.29195171902914613,0.26816427731054093,0.6536232515578021,0.6298358098391987,2.59270556451261,2.5689181227940026,2.59270556451261,-0.1132946969366941,5,1,2.5689181227940026,5,-0.09350725521809408,1,-0.09350725521809408
HON,2026-02-04 18:30:00+00:00,2026-02-04 19:30:00+00:00,234.64000000000001,233.83999999999997,4.261847937265598,1000.0,5,-3.4294783498127117,-0.3429478349812712,,trend_pullback_fixed_bars_exit,False,False,0.05,trend_pullback,2026-02-04 13:15:00-05:00,13:00,midday,2026-02,2026-02-04,BUY,trend_pullback_entry,,,,234.88,235.453,231.463,0.8386999999999887,0.0032963365292250652,57.22070844686648,mid_vol,28.45665215695406,trend,bullish,0.0,234.59,234.64000000000001,-0.37938531054180263,-0.4239229457893089,-0.5093993776375775,-0.5539093078759038,-0.3708597979453534,-0.41539924991477617,-0.44545803316425076,-0.48998158881693143,-0.26429089048979265,-0.30885305148314046,5,234.88,-0.10217983651225335,-0.4006137061029774,-0.4239229457893089,-0.530600068189569,-0.5539093078759038,-0.39209001022844175,-0.41539924991477617,-0.4666723491305946,-0.48998158881693143,-0.2855438117968019,-0.30885305148314046,0.0,-0.6137061029662573,0,3,-0.30885305148314046,5,-0.5539093078759038,2,-0.5539093078759038
JPM,2026-02-04 18:45:00+00:00,2026-02-04 19:45:00+00:00,316.85,316.62,3.1560675398453526,1000.0,5,-0.7458955341644469,-0.07458955341644469,,trend_pullback_fixed_bars_exit,False,False,0.05,trend_pullback,2026-02-04 13:30:00-05:00,13:00,afternoon,2026-02,2026-02-04,BUY,trend_pullback_entry,,,,316.86,317.65233333333333,313.69989999999996,0.8469999999999231,0.004009670174229584,89.40217391304348,high_vol,27.67796295256113,trend,bullish,0.0,316.8,316.85,-0.16098484848484562,-0.1945201199305643,-0.2714646464646508,-0.30498248382515386,-0.28724747474748263,-0.3207628215243858,-0.034722222222226526,-0.06827741833675417,0.22253787878787376,0.1889420861606368,5,316.86,-0.0031559679353629065,-0.17673978223134046,-0.1945201199305643,-0.287202146125935,-0.30498248382515386,-0.30298248382516535,-0.3207628215243858,-0.05049708063753353,-0.06827741833675417,0.206722423859862,0.1889420861606368,0.24143916679816516,-0.43238125295881474,5,3,0.1889420861606368,5,-0.3207628215243858,3,-0.3207628215243858
HON,2026-02-04 19:45:00+00:00,2026-02-04 20:45:00+00:00,234.065,234.83999999999997,4.272317518637985,1000.0,5,3.291046076944326,0.3291046076944326,,trend_pullback_fixed_bars_exit,False,False,0.05,trend_pullback,2026-02-04 14:30:00-05:00,14:00,afternoon,2026-02,2026-02-04,BUY,trend_pullback_entry,,,,233.97,234.8756666666667,232.13099999999997,0.667999999999978,0.0031181396635610818,48.38709677419355,mid_vol,23.03864282157727,mixed,bullish,0.0,234.015,234.065,0.10255752836357034,0.05781244526092451,0.3055359699164598,0.26074752739623364,0.33758519753008165,0.2927899087860169,0.31621904578766713,0.27142832119282045,0.574749481870832,0.5299035310704312,5,233.97,0.04060349617472277,0.08117403285412075,0.05781244526092451,0.2841091149894226,0.26074752739623364,0.3161514963792148,0.2927899087860169,0.29478990878602,0.27142832119282045,0.5532651186636259,0.5299035310704312,0.7113408668532212,-0.04058701642706038,5,1,0.5299035310704312,5,0.05781244526092451,1,0.05781244526092451
C,2026-02-04 20:00:00+00:00,2026-02-05 14:30:00+00:00,117.86,115.92,8.484642796538266,1000.0,5,-16.480207025284244,-1.6480207025284244,,trend_pullback_fixed_bars_exit,False,False,0.05,trend_pullback,2026-02-04 14:45:00-05:00,14:00,afternoon,2026-02,2026-02-04,BUY,trend_pullback_entry,,,,117.74,118.13033333333333,117.65780000000001,0.07010000000001071,0.005074891441586381,79.89276139410188,high_vol,23.095631317685193,mixed,bullish,0.0,117.81,117.86,0.059417706476524224,-0.027453928389616068,0.3565062388591815,0.26950856948923274,0.23342670401493207,0.14648124893941486,-0.339529751294462,-0.42623213982691366,-1.7655547067311756,-1.8516521296453334,5,117.74,0.10191948360795358,0.016969285593073154,-0.027453928389616068,0.3139317834719197,0.26950856948923274,0.19090446292210614,0.14648124893941486,-0.3818089258442243,-0.42623213982691366,-1.8072289156626467,-1.8516521296453334,0.3987782114372975,-3.835058544035293,3,5,0.26950856948923274,2,-1.8516521296453334,5,-0.027453928389616068
AMD,2026-02-06 19:15:00+00:00,2026-02-06 20:15:00+00:00,206.61,206.915,4.84003678427956,1000.0,5,1.4562112192051018,0.1456211219205102,,trend_pullback_fixed_bars_exit,False,False,0.05,trend_pullback,2026-02-06 14:00:00-05:00,14:00,afternoon,2026-02,2026-02-06,BUY,trend_pullback_entry,,,,206.57,207.47166666666666,199.45950000000002,0.6291000000000224,0.007928978276906286,31.753554502369667,low_vol,44.11638071416095,trend,bearish,0.0,206.56,206.61,0.1428156467854316,0.09238071729342892,-0.1452362509682472,-0.19560147137119657,-0.13313323005422428,-0.18350137941049524,0.19848954298992863,0.14804114031264817,0.63903950426026,0.588484487682092,5,206.57,0.019363896015888303,0.11858090121483766,0.09238071729342892,-0.16940128744979563,-0.19560147137119657,-0.15730119548909396,-0.18350137941049524,0.174241324234057,0.14804114031264817,0.6146846716034954,0.588484487682092,0.6437248923091738,-0.2734620783118078,5,4,0.588484487682092,5,-0.19560147137119657,2,-0.19560147137119657
C,2026-02-06 19:30:00+00:00,2026-02-06 20:30:00+00:00,122.185,121.86,8.184310676433277,1000.0,5,-2.679900969840787,-0.2679900969840787,,trend_pullback_fixed_bars_exit,False,False,0.05,trend_pullback,2026-02-06 14:15:00-05:00,14:00,afternoon,2026-02,2026-02-06,BUY,trend_pullback_entry,,,,122.13,122.35933333333332,118.1023,0.5011999999999972,0.003978833038316721,37.11583924349882,mid_vol,47.35576382296989,trend,bullish,0.0,122.135,122.185,-0.06959512015393454,-0.1534097475140129,-0.020469152986454072,-0.10430388345541815,-0.028656814181038028,-0.11248819413184492,-0.17603471568346782,-0.25980578630764056,0.09415810373766315,0.010276466014659036,5,122.13,0.045033980185054306,-0.11048819413185343,-0.1534097475140129,-0.0613823300732519,-0.10430388345541815,-0.06956664074968937,-0.11248819413184492,-0.21688423292548234,-0.25980578630764056,0.05319801939681444,0.010276466014659036,0.1555019028522304,-0.2659900969840838,5,1,0.010276466014659036,5,-0.25980578630764056,4,-0.25980578630764056
JPM,2026-02-06 20:45:00+00:00,2026-02-09 15:15:00+00:00,322.59000000000003,324.03,3.099910102607024,1000.0,5,4.4438705477539315,0.44438705477539314,,trend_pullback_fixed_bars_exit,False,False,0.05,trend_pullback,2026-02-06 15:30:00-05:00,15:00,afternoon,2026-02,2026-02-06,BUY,trend_pullback_entry,,,,322.465,323.058,315.74330000000003,0.5927000000000362,0.002982063351792047,32.94392523364486,low_vol,47.85227451049115,trend,bullish,0.0,322.54,322.59000000000003,-0.04340546908911862,-0.07639784246258614,0.9254666087926944,0.89232406460211,0.6789855521795739,0.645881211444862,0.48366094127860176,0.4505868749806268,0.9719724685310319,0.9388227161412259,5,322.465,0.03876389685704087,-0.058898291949550374,-0.07639784246258614,0.9098236151151446,0.89232406460211,0.6633807619578989,0.645881211444862,0.46808642549365775,0.4505868749806268,0.9563222666542606,0.9388227161412259,0.9578722217055626,-0.6850801326761636,5,2,0.9388227161412259,5,-0.07639784246258614,1,-0.07639784246258614
